id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#27-18,deepseek,CD3+ level,"The article reports T lymphocyte subsets CD3, CD4, and CD8. The outcome CD3+ level after intervention is presented in Table 3. The intervention group (Kanglaite+chemotherapy) has n=33, mean=61.02, SD=7.98; the control group (chemotherapy only) has n=36, mean=52.11, SD=6.41. Thus the required data are directly extractable.",61.02,7.98,33,52.11,6.41,36,6.91,0,3264,430,3694
#27-18,final_consensus,CD3+ level after treatment,"The article reports T lymphocyte subgroup outcomes including CD3, CD4, and CD8; CD3 strictly matches the requested CD3+ level, while CD4/CD8 are not extracted. The randomized groups were control n=36 and treatment/intervention n=33. Table 3 provides before- and after-treatment values as mean ± SD. For CD3 after treatment, the treatment group value is 61.02 ± 7.98 and the control group value is 52.11 ± 6.41. Therefore the post-intervention CD3+ level is extracted for both arms.",61.02,7.98,33,52.11,6.41,36,19.17,0,6827,782,7609
#27-19,gpt,CD3+ level (%) after intervention,"The article reports immune outcomes including T-cell subsets CD3+, CD4+, CD8+, CD4+/CD8+ and immunoglobulins IgA, IgG, IgM; CD3+ level strictly matches the requested outcome. Table 2 provides CD3+ percentages before and after treatment for both arms. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, with n=43. The control arm receives GP chemotherapy alone, with n=42. After intervention, CD3+ was 67.11 ± 6.35% in the intervention arm and 63.23 ± 7.28% in the control arm.",67.11,6.35,43,63.23,7.28,42,13.97,0,4892,405,5297
#27-19,deepseek,CD3+ level (%),,67.11,6.35,43,63.23,7.28,42,4.64,0,4474,233,4707
#27-19,final_consensus,CD3+ level (%) after intervention,"The article reports immune outcomes including T-cell subsets CD3+, CD4+, CD8+, CD4+/CD8+ and immunoglobulins IgA, IgG, IgM; CD3+ level strictly matches the requested outcome. Table 2 provides CD3+ percentages before and after treatment for both arms. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, with n=43. The control arm receives GP chemotherapy alone, with n=42. After intervention, CD3+ was 67.11 ± 6.35% in the intervention arm and 63.23 ± 7.28% in the control arm.",67.11,6.35,43,63.23,7.28,42,18.61,0,9366,638,10004
#27-20,gpt,CD3+ level after intervention (%),"The article reports immune function indicators including CD3+, CD4+, NK, and CD4+/CD8+; CD3+ level strictly matches the requested outcome. Table 2 provides CD3+ levels before and after treatment for the randomized treatment and control groups. Both arms have 60 participants for this outcome. The after-treatment CD3+ value in the treatment group (GP chemotherapy + Kanglaite Injection) is 54.58 with SD 9.56. The after-treatment CD3+ value in the control group (GP chemotherapy) is 49.74 with SD 9.04.",54.58,9.56,60,49.74,9.04,60,5.32,0,7283,334,7617
#27-20,deepseek,CD3+ level,"The outcome is CD3+ level after intervention, reported in Table 2. The intervention group (treatment group: GP chemotherapy + Kanglaite Injection) has n=60, mean=54.58, SD=9.56. The control group (GP chemotherapy) has n=60, mean=49.74, SD=9.04.",54.58,9.56,60,49.74,9.04,60,4.56,0,6679,261,6940
#27-20,final_consensus,CD3+ level after intervention (%),"The article reports immune function indicators including CD3+, CD4+, NK, and CD4+/CD8+; CD3+ level strictly matches the requested outcome. Table 2 provides CD3+ levels before and after treatment for the randomized treatment and control groups. Both arms have 60 participants for this outcome. The after-treatment CD3+ value in the treatment group (GP chemotherapy + Kanglaite Injection) is 54.58 with SD 9.56. The after-treatment CD3+ value in the control group (GP chemotherapy) is 49.74 with SD 9.04.",54.58,9.56,60,49.74,9.04,60,9.879999999999999,0,13962,595,14557
#27-21,gpt,,"The article reports outcomes including short-term tumor response (CR/PR/SD/PD/RR), 1-year and 2-year survival rates, Kaplan-Meier survival, mean survival time, and median survival time. No CD3+ level outcome is reported after intervention, and no immune cell subset data matching CD3+ are provided. Although total randomized sample sizes were 63 per arm, these do not correspond to a CD3+ outcome. Therefore, no CD3+ means or SDs can be extracted.",,,,,,,10.36,0,3700,666,4366
#27-21,deepseek,,"The article reports survival and response outcomes in NSCLC patients. No CD3+ level or any immune cell marker is mentioned. Thus, no outcome matches.",,,,,,,11.83,0,3409,711,4120
#27-21,final_consensus,,"The article reports outcomes including short-term tumor response (CR/PR/SD/PD/RR), 1-year and 2-year survival rates, Kaplan-Meier survival, mean survival time, and median survival time. No CD3+ level outcome is reported after intervention, and no immune cell subset data matching CD3+ are provided. Although total randomized sample sizes were 63 per arm, these do not correspond to a CD3+ outcome. Therefore, no CD3+ means or SDs can be extracted.",,,,,,,22.189999999999998,0,7109,1377,8486
#27-22,gpt,,"The requested outcome is CD3+ level after intervention. The article reports tumor response, Karnofsky functional status, adverse reactions, and overall survival, but does not report CD3+ levels or any matched T-cell subset outcome. Sample sizes are 39 per arm overall, but no sample size is provided for a CD3+ outcome because it was not measured/reported. Therefore, no post-intervention means or SDs for CD3+ can be extracted.",,,,,,,12.49,0,4447,372,4819
#27-22,deepseek,,"The article evaluates Kanglaite injection plus chemotherapy for NSCLC and reports response rates, Karnofsky score improvement, adverse events, and overall survival. No CD3+ level or any lymphocyte subset data is measured or reported. Thus, the outcome cannot be extracted.",,,,,,,16.83,0,4072,1069,5141
#27-22,final_consensus,,"The requested outcome is CD3+ level after intervention. The article reports tumor response, Karnofsky functional status, adverse reactions, and overall survival, but does not report CD3+ levels or any matched T-cell subset outcome. Sample sizes are 39 per arm overall, but no sample size is provided for a CD3+ outcome because it was not measured/reported. Therefore, no post-intervention means or SDs for CD3+ can be extracted.",,,,,,,29.32,0,8519,1441,9960
#27-23,gpt,,"The article reports immune-related T-cell outcomes, specifically the CD4/CD8 ratio before and after treatment in Table 3. It does not report CD3+ level after intervention. Because CD4/CD8 ratio is not strictly the requested CD3+ level outcome, no eligible outcome data should be extracted. Therefore sample sizes, means, and SDs for CD3+ are not available.",,,,,,,12.42,0,4507,407,4914
#27-23,deepseek,,"The article reports immune markers, specifically CD4/CD8 ratio, not CD3+ level. It mentions T cell subsets but only provides CD4/CD8 data before and after treatment. There is no mention of CD3+ level or percentage. Therefore, the outcome definition is not met.",,,,,,,4.52,0,4246,198,4444
#27-23,final_consensus,,"The article reports immune-related T-cell outcomes, specifically the CD4/CD8 ratio before and after treatment in Table 3. It does not report CD3+ level after intervention. Because CD4/CD8 ratio is not strictly the requested CD3+ level outcome, no eligible outcome data should be extracted. Therefore sample sizes, means, and SDs for CD3+ are not available.",,,,,,,16.939999999999998,0,8753,605,9358
#27-24,gpt,CD3+ level after intervention,"The article reports T-cell immune function indicators including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD3+ strictly matches the requested outcome. Table 3 provides post-treatment CD3+ values for both arms. The intervention arm is the observation group receiving Kanglaite Injection combined with GP chemotherapy, with n=99. The control arm received GP chemotherapy alone, with n=101. Post-intervention CD3+ was 60.13±10.32 in the intervention group and 52.07±10.13 in the control group.",60.13,10.32,99,52.07,10.13,101,5.83,0,5130,347,5477
#27-24,deepseek,CD3+ level,"The outcome CD3+ level is reported in Table 3. The intervention arm (observation group, Kanglaite + GP) has post-treatment mean 60.13, SD 10.32, n = 99. The control arm (GP alone) has post-treatment mean 52.07, SD 10.13, n = 101. These values are directly extracted as they match the outcome definition.",60.13,10.32,99,52.07,10.13,101,5.48,0,4673,251,4924
#27-24,final_consensus,CD3+ level after intervention,"The article reports T-cell immune function indicators including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD3+ strictly matches the requested outcome. Table 3 provides post-treatment CD3+ values for both arms. The intervention arm is the observation group receiving Kanglaite Injection combined with GP chemotherapy, with n=99. The control arm received GP chemotherapy alone, with n=101. Post-intervention CD3+ was 60.13±10.32 in the intervention group and 52.07±10.13 in the control group.",60.13,10.32,99,52.07,10.13,101,11.31,0,9803,598,10401
#27-25,gpt,,"The article reports clinical response rate, KPS quality-of-life response, and adverse reactions including leukocyte decrease and gastrointestinal reactions. No CD3+ level outcome is reported after intervention, and no table provides CD3+ means or SDs. Although both arms have total randomized sample sizes of 35, these are not linked to a CD3+ outcome. Therefore, no CD3+ mean, SD, or outcome-specific sample size can be extracted.",,,,,,,14.65,0,2701,670,3371
#27-25,deepseek,,"The article reports outcomes such as clinical response rates, KPS score improvements, and adverse reactions (myelosuppression, gastrointestinal reactions). There is no mention of CD3+ level or any other immune cell markers. Therefore, no outcome data matching CD3+ level can be extracted.",,,,,,,4.51,0,2442,230,2672
#27-25,final_consensus,,"The article reports clinical response rate, KPS quality-of-life response, and adverse reactions including leukocyte decrease and gastrointestinal reactions. No CD3+ level outcome is reported after intervention, and no table provides CD3+ means or SDs. Although both arms have total randomized sample sizes of 35, these are not linked to a CD3+ outcome. Therefore, no CD3+ mean, SD, or outcome-specific sample size can be extracted.",,,,,,,19.16,0,5143,900,6043
#27-26,gpt,CD3+ level,"The article reports immune function indicators including CD3, CD4, and CD4/CD8; CD3 after treatment strictly matches the requested CD3+ level outcome. In the immune function table, the intervention arm is the observation group receiving Kanglaite plus GP, with n=42, and the control arm receives GP alone, with n=40. The post-intervention CD3 value for the intervention group is 0.53 ± 0.04. The post-intervention CD3 value for the control group is 0.48 ± 0.04. The second abstract mentions CD3 but does not provide extractable mean/SD values, so the full table data from the first RCT are used.",0.53,0.04,42,0.48,0.04,40,11.08,0,4687,673,5360
#27-26,deepseek,CD3+ level,"The article reports CD3 level (a T-cell marker) as part of immune function outcomes in NSCLC patients. The outcome definition is CD3+ level. Post-intervention means and SDs are provided in Table 1 (labeled as Table 1 but referring to immune function). Intervention group (observation, Kanglaite + GP) n=42, post-treatment CD3 mean=0.53, SD=0.04. Control group (GP only) n=40, post-treatment CD3 mean=0.48, SD=0.04. This matches the required outcome.",0.53,0.04,42,0.48,0.04,40,13.44,0,4174,697,4871
#27-26,final_consensus,CD3+ level,"The article reports immune function indicators including CD3, CD4, and CD4/CD8; CD3 after treatment strictly matches the requested CD3+ level outcome. In the immune function table, the intervention arm is the observation group receiving Kanglaite plus GP, with n=42, and the control arm receives GP alone, with n=40. The post-intervention CD3 value for the intervention group is 0.53 ± 0.04. The post-intervention CD3 value for the control group is 0.48 ± 0.04. The second abstract mentions CD3 but does not provide extractable mean/SD values, so the full table data from the first RCT are used.",0.53,0.04,42,0.48,0.04,40,24.52,0,8861,1370,10231
#27-27,gpt,,"The article reports outcomes including clinical efficacy (complete/partial response, stable disease, progression, total effective rate) and adverse reactions (nausea/vomiting, liver/renal dysfunction, thrombocytopenia, neurotoxicity, cardiotoxicity, granulocytopenia, hemoglobin reduction). It does not report CD3+ level or any post-intervention T-cell subset measure. Although each arm had 48 participants overall, no CD3+ outcome-specific sample size, mean, or SD is provided. Therefore the requested CD3+ level outcome cannot be extracted.",,,,,,,14.32,0,3011,587,3598
#27-27,deepseek,,"The article's outcomes are clinical response rates and adverse events. There is no measurement of CD3+ level or any immune cell markers. Therefore, the requested outcome (CD3+ level) is not reported.",,,,,,,3.92,0,2682,185,2867
#27-27,final_consensus,,"The article reports outcomes including clinical efficacy (complete/partial response, stable disease, progression, total effective rate) and adverse reactions (nausea/vomiting, liver/renal dysfunction, thrombocytopenia, neurotoxicity, cardiotoxicity, granulocytopenia, hemoglobin reduction). It does not report CD3+ level or any post-intervention T-cell subset measure. Although each arm had 48 participants overall, no CD3+ outcome-specific sample size, mean, or SD is provided. Therefore the requested CD3+ level outcome cannot be extracted.",,,,,,,18.240000000000002,0,5693,772,6465
#27-28,gpt,CD3+ level,"The article reports T lymphocyte subset activity after treatment, including CD3, CD4, and CD8; CD3 strictly matches the requested CD3+ level outcome. The intervention arm is the observation group receiving Kanglaite plus GP chemotherapy, and the control arm receives GP chemotherapy alone. Table 2 provides sample sizes of 66 for the observation group and 72 for the control group. The post-intervention CD3 values are 61.01±7.97 for the observation group and 52.12±6.40 for the control group.",61.01,7.97,66,52.12,6.40,72,4.66,0,2611,290,2901
#27-28,deepseek,CD3+ level,,61.01,7.97,66,52.12,6.40,72,5.98,0,2407,412,2819
#27-28,final_consensus,CD3+ level,"The article reports T lymphocyte subset activity after treatment, including CD3, CD4, and CD8; CD3 strictly matches the requested CD3+ level outcome. The intervention arm is the observation group receiving Kanglaite plus GP chemotherapy, and the control arm receives GP chemotherapy alone. Table 2 provides sample sizes of 66 for the observation group and 72 for the control group. The post-intervention CD3 values are 61.01±7.97 for the observation group and 52.12±6.40 for the control group.",61.01,7.97,66,52.12,6.40,72,10.64,0,5018,702,5720
