id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#169-23,gpt,CD4+ level (%) after intervention,"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, CD4/CD8, and NKT activity; CD4 (%) strictly matches the requested CD4+ level outcome. The randomized groups each included 43 patients: observation/intervention group received Kanglaite injection plus GP chemotherapy, and control group received GP chemotherapy alone. Table 2 provides post-treatment CD4 values. After intervention, the observation group CD4 was 35.11 ± 1.53, and the control group CD4 was 30.25 ± 2.66.",35.11,1.53,43,30.25,2.66,43,6.27,0,3838,329,4167
#169-23,deepseek,CD4+ level (%),"The article reports CD4+ T cell percentage as an outcome, which matches the CD4+ level definition. Post-treatment mean CD4+% and SDs are provided in Table 2 for both the observation (intervention) and control groups. The sample size for each group is 43. For the intervention (observation) group, post-treatment CD4+% mean = 35.11, SD = 1.53. For the control group, post-treatment CD4+% mean = 30.25, SD = 2.66.",35.11,1.53,43,30.25,2.66,43,10.88,0,3422,509,3931
#169-23,final_consensus,CD4+ level (%) after intervention,"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, CD4/CD8, and NKT activity; CD4 (%) strictly matches the requested CD4+ level outcome. The randomized groups each included 43 patients: observation/intervention group received Kanglaite injection plus GP chemotherapy, and control group received GP chemotherapy alone. Table 2 provides post-treatment CD4 values. After intervention, the observation group CD4 was 35.11 ± 1.53, and the control group CD4 was 30.25 ± 2.66.",35.11,1.53,43,30.25,2.66,43,17.15,0,7260,838,8098
#169-24,gpt,,"The requested outcome is CD4+ level after intervention. The article reports clinical response, body weight, Karnofsky score, and toxic adverse reactions such as leukopenia, anemia, thrombocytopenia, gastrointestinal reactions, liver/kidney function abnormalities, and ECG abnormalities. No CD4+ level or T-lymphocyte subset outcome is reported, so there is no matching outcome to extract. Although total randomized sample sizes are 30 per group, they are not sample sizes for a CD4+ outcome.",,,,,,,11.21,0,3490,564,4054
#169-24,deepseek,,"The article is about Kanglaite combined with gemcitabine for elderly advanced non-small cell lung cancer. It reports outcomes such as response rate, quality of life (weight, Karnofsky score), and toxicity, but does not mention CD4+ level or any immunological markers like CD4. Therefore, no outcome matches the definition of CD4+ level.",,,,,,,5.53,0,3116,199,3315
#169-24,final_consensus,,"The requested outcome is CD4+ level after intervention. The article reports clinical response, body weight, Karnofsky score, and toxic adverse reactions such as leukopenia, anemia, thrombocytopenia, gastrointestinal reactions, liver/kidney function abnormalities, and ECG abnormalities. No CD4+ level or T-lymphocyte subset outcome is reported, so there is no matching outcome to extract. Although total randomized sample sizes are 30 per group, they are not sample sizes for a CD4+ outcome.",,,,,,,16.740000000000002,0,6606,763,7369
#169-25,gpt,CD4+ level,"The article reports immune indicators including CD3, CD4, CD8, CD4/CD8, and NK cell activity after 3 treatment cycles. The requested outcome CD4+ level strictly matches the CD4 row in Table 2, while CD4/CD8 and other markers are not used. Table 2 gives sample sizes of treatment group n=38 and control group n=40. After intervention, CD4 was 0.27 ± 0.10 in the treatment group and 0.16 ± 0.08 in the control group.",0.27,0.10,38,0.16,0.08,40,6.45,0,3402,340,3742
#169-25,deepseek,CD4,"The study reports CD4 as one of the immune markers. In Table 2, post-treatment CD4 values are given as mean ± SD. The treatment group (Kanglaite + chemotherapy) has n=38, mean CD4 = 0.27, SD = 0.10. The control group (chemotherapy alone) has n=40, mean CD4 = 0.16, SD = 0.08. This matches the requested CD4+ level outcome.",0.27,0.10,38,0.16,0.08,40,15.77,0,3117,887,4004
#169-25,final_consensus,CD4+ level,"The article reports immune indicators including CD3, CD4, CD8, CD4/CD8, and NK cell activity after 3 treatment cycles. The requested outcome CD4+ level strictly matches the CD4 row in Table 2, while CD4/CD8 and other markers are not used. Table 2 gives sample sizes of treatment group n=38 and control group n=40. After intervention, CD4 was 0.27 ± 0.10 in the treatment group and 0.16 ± 0.08 in the control group.",0.27,0.10,38,0.16,0.08,40,22.22,0,6519,1227,7746
#169-26,gpt,,"The requested outcome is CD4+ level after intervention. The article reports clinical response, KPS quality-of-life categories, and adverse reactions including leukopenia, thrombocytopenia, nausea/vomiting, and liver/renal impairment. No CD4+ level or CD4-related immune marker outcome is reported, and there are no post-intervention CD4+ means or SDs. Although the trial has 35 patients per arm, these sample sizes are not tied to a CD4+ outcome. Therefore, the requested outcome cannot be extracted.",,,,,,,5.32,0,3146,259,3405
#169-26,deepseek,,"The article evaluates Kanglaite combined with GP chemotherapy for advanced non-small cell lung cancer. Reported outcomes include clinical efficacy (response rate), quality of life (KPS score), and adverse reactions (leukopenia, thrombocytopenia, nausea/vomiting, liver/renal function). No CD4+ level or any immunological marker related to CD4+ is mentioned. Therefore, no matching outcome data are available.",,,,,,,5.18,0,2896,194,3090
#169-26,final_consensus,,"The requested outcome is CD4+ level after intervention. The article reports clinical response, KPS quality-of-life categories, and adverse reactions including leukopenia, thrombocytopenia, nausea/vomiting, and liver/renal impairment. No CD4+ level or CD4-related immune marker outcome is reported, and there are no post-intervention CD4+ means or SDs. Although the trial has 35 patients per arm, these sample sizes are not tied to a CD4+ outcome. Therefore, the requested outcome cannot be extracted.",,,,,,,10.5,0,6042,453,6495
#169-27,gpt,CD4+ level,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD4+ level strictly matches the requested outcome. The relevant post-intervention values are in Table 6, which presents mean ± SD for both groups before and after treatment. The intervention arm is the KLT combined with GP regimen group, with total n=35. The control arm is the GP regimen group, with total n=30. After intervention, CD4+ was 42.16±4.29 in the intervention group and 36.76±6.30 in the control group.",42.16,4.29,35,36.76,6.30,30,8.03,0,3714,366,4080
#169-27,deepseek,CD4+ level,,42.16,4.29,35,36.76,6.30,30,18.12,0,3451,1058,4509
#169-27,final_consensus,CD4+ level,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD4+ level strictly matches the requested outcome. The relevant post-intervention values are in Table 6, which presents mean ± SD for both groups before and after treatment. The intervention arm is the KLT combined with GP regimen group, with total n=35. The control arm is the GP regimen group, with total n=30. After intervention, CD4+ was 42.16±4.29 in the intervention group and 36.76±6.30 in the control group.",42.16,4.29,35,36.76,6.30,30,26.15,0,7165,1424,8589
