id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#18-17,deepseek,CD4+ level,,39.13,4.51,42,32.85,3.12,42,5.14,0,2454,237,2691
#18-17,final_consensus,CD4+ level (%) after intervention,,39.13,4.51,42,32.85,3.12,42,9.02,0,5136,370,5506
#18-18,gpt,CD4+ level,,49.38,6.11,47,36.73,5.17,47,3.27,0,2436,130,2566
#18-18,deepseek,CD4+ level,,49.38,6.11,47,36.73,5.17,47,3.43,0,2242,140,2382
#18-18,final_consensus,CD4+ level,,49.38,6.11,47,36.73,5.17,47,6.7,0,4678,270,4948
#18-19,gpt,CD4+ level,,42.16,4.29,35,36.76,6.30,30,2.81,0,3552,117,3669
#18-19,deepseek,CD4+ level,,42.16,4.29,35,36.76,6.30,30,7.47,0,3285,338,3623
#18-19,final_consensus,CD4+ level,,42.16,4.29,35,36.76,6.30,30,10.28,0,6837,455,7292
#18-20,gpt,CD4+ level (%) after intervention,,39.30,5.54,31,31.34,3.94,31,3.69,0,3577,140,3717
#18-20,deepseek,CD4+ level (%),,39.30,5.54,31,31.34,3.94,31,4.44,0,3257,190,3447
#18-20,final_consensus,CD4+ level (%) after intervention,,39.30,5.54,31,31.34,3.94,31,8.13,0,6834,330,7164
#18-21,gpt,CD4+ level,,42.16,4.29,30,36.76,6.30,30,3.05,0,2370,133,2503
#18-21,deepseek,CD4+ level,,42.16,4.29,30,36.76,6.30,30,3.98,0,2126,164,2290
#18-21,final_consensus,CD4+ level,,42.16,4.29,30,36.76,6.30,30,7.029999999999999,0,4496,297,4793
#18-22,gpt,CD4+ level after intervention,,36.71,6.65,32,28.81,4.59,30,7.18,0,3280,123,3403
#18-22,deepseek,CD4+ level,,36.71,6.65,32,28.81,4.59,30,7.36,0,3007,309,3316
#18-22,final_consensus,CD4+ level after intervention,,36.71,6.65,32,28.81,4.59,30,14.54,0,6287,432,6719
#18-23,gpt,CD4+ level after intervention (%),,39.18,1.64,34,33.75,1.45,34,3.95,0,3987,136,4123
#18-23,deepseek,CD4+ level (%),,39.18,1.64,34,33.75,1.45,34,6.8,0,3568,335,3903
#18-23,final_consensus,CD4+ level after intervention (%),,39.18,1.64,34,33.75,1.45,34,10.75,0,7555,471,8026
#18-24,gpt,CD4+ level (%),,39.40,6.71,32,31.29,3.85,32,4.44,0,2640,119,2759
#18-24,deepseek,CD4+ level,,39.40,6.71,32,31.29,3.85,32,6.25,0,2408,295,2703
#18-24,final_consensus,CD4+ level (%),,39.40,6.71,32,31.29,3.85,32,10.690000000000001,0,5048,414,5462
#18-25,gpt,CD4+ level (%),,35.53,7.93,50,29.53,8.34,50,3.37,0,1532,133,1665
#18-25,deepseek,CD4+ level (%),,35.53,7.93,50,29.53,8.34,50,3.44,0,1423,130,1553
#18-25,final_consensus,CD4+ level (%),,35.53,7.93,50,29.53,8.34,50,6.8100000000000005,0,2955,263,3218
#18-26,gpt,CD4+ level,,39.26,6.63,24,31.35,3.83,24,2.73,0,2556,136,2692
#18-26,deepseek,CD4+ level,,39.26,6.63,24,31.35,3.83,24,5.96,0,2307,307,2614
#18-26,final_consensus,CD4+ level,,39.26,6.63,24,31.35,3.83,24,8.69,0,4863,443,5306
#18-8,gpt,CD4+ level,,35.40,4.90,34,30.51,6.24,34,3.8,0,3288,134,3422
#18-8,deepseek,CD4+,,35.40,4.90,34,30.51,6.24,34,4.71,0,3007,244,3251
#18-8,final_consensus,CD4+ level,,35.40,4.90,34,30.51,6.24,34,8.51,0,6295,378,6673
#18-9,gpt,CD4+ level (%) after intervention,,36,5,55,26,5,55,3.99,0,2668,160,2828
#18-9,deepseek,CD4+ level (%),,36,5,55,26,5,55,4.51,0,2438,195,2633
#18-9,final_consensus,CD4+ level (%) after intervention,,36,5,55,26,5,55,8.5,0,5106,355,5461
