id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-13,final_consensus,CD8+ level,"The article reports immune indicators including CD3+, CD4+, CD8+, CD4+/CD8+, and NK, and CD8+ strictly matches the requested outcome. Table 4 provides immune indicator values as mean ± SD with n=30 for each group. The post-intervention CD8+ level is listed under 治疗后: treatment group 30.84 ± 7.43 and control group 34.95 ± 9.03. Therefore, the extracted sample sizes are 30 per arm, with the reported post-treatment means and SDs.",30.84,7.43,30,34.95,9.03,30,13.17,0,6130,870,7000
#13-14,gpt,,"The requested outcome is CD8+ level after intervention. The article reports short-term tumor response, Karnofsky quality-of-life score improvement, 1-year survival, median/average survival time, nausea/vomiting, and white blood cell decrease. No CD8+ level outcome is reported in the text or tables. Therefore, there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,12.0,0,3537,369,3906
#13-14,deepseek,,"The article investigates Kanglaite Injection combined with chemotherapy for advanced NSCLC. Reported outcomes include short-term efficacy, Karnofsky score, survival (1-year, median, average), and toxicity (nausea/vomiting, leukopenia). CD8+ level is not mentioned anywhere in the text, and no immune cell subset counts or immunoglobulin levels are provided. Thus, the specified outcome is not available.",,,,,,,6.66,0,3279,401,3680
#13-14,final_consensus,,"The requested outcome is CD8+ level after intervention. The article reports short-term tumor response, Karnofsky quality-of-life score improvement, 1-year survival, median/average survival time, nausea/vomiting, and white blood cell decrease. No CD8+ level outcome is reported in the text or tables. Therefore, there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,18.66,0,6816,770,7586
#13-15,gpt,CD8+ level (%),"The article reports T lymphocyte subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD8+ level strictly matches the requested outcome. The matched post-intervention values are in Table 3 under CD8+(%). Both arms had n=45, with the observation/intervention group receiving Kanglaite injection plus NP chemotherapy and the control group receiving NP chemotherapy alone. After treatment, the intervention group CD8+ mean was 25.46 with SD 1.18, and the control group CD8+ mean was 26.97 with SD 1.28.",25.46,1.18,45,26.97,1.28,45,13.86,0,4060,331,4391
#13-15,deepseek,CD8+ (%),"The outcome of interest is CD8+ level after intervention. The article reports T lymphocyte subsets including CD8+ (%) as a measure. Table 3 provides post-treatment means and SDs for the control (NP chemotherapy only) and observation (Kanglaite injection + NP chemotherapy) groups. The control group post-treatment CD8+ mean is 26.97% with SD 1.28, n=45. The observation group post-treatment CD8+ mean is 25.46% with SD 1.18, n=45. Thus, these values are extracted.",25.46,1.18,45,26.97,1.28,45,7.69,0,3762,478,4240
#13-15,final_consensus,CD8+ level (%),"The article reports T lymphocyte subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD8+ level strictly matches the requested outcome. The matched post-intervention values are in Table 3 under CD8+(%). Both arms had n=45, with the observation/intervention group receiving Kanglaite injection plus NP chemotherapy and the control group receiving NP chemotherapy alone. After treatment, the intervention group CD8+ mean was 25.46 with SD 1.18, and the control group CD8+ mean was 26.97 with SD 1.28.",25.46,1.18,45,26.97,1.28,45,21.55,0,7822,809,8631
#13-16,gpt,,"The article reports tumor response, Karnofsky score, body weight, and adverse reactions including WBC, PLT, Hb, gastrointestinal reactions, and liver/kidney function. I checked for CD8+ level after intervention and found no CD8+ T-cell or lymphocyte subset outcome. The randomized arm sizes are 22 in the Kanglaite plus NP group and 20 in the NP control group, but no CD8+ outcome is reported for these groups. No post-intervention CD8+ means or SDs are available. Therefore the requested outcome cannot be extracted.",,,,,,,15.82,0,1473,697,2170
#13-16,deepseek,,"The article reports a clinical trial of Kanglaite injection plus NP chemotherapy vs NP chemotherapy alone for NSCLC. Outcomes include response rate, Karnofsky score, weight change, and adverse events (WBC, PLT, Hb, gastrointestinal reactions, liver/kidney function). No CD8+ level or any immune cell subset data were measured or reported. Therefore, the requested outcome is not available.",,,,,,,8.24,0,1329,524,1853
#13-16,final_consensus,,"The article reports tumor response, Karnofsky score, body weight, and adverse reactions including WBC, PLT, Hb, gastrointestinal reactions, and liver/kidney function. I checked for CD8+ level after intervention and found no CD8+ T-cell or lymphocyte subset outcome. The randomized arm sizes are 22 in the Kanglaite plus NP group and 20 in the NP control group, but no CD8+ outcome is reported for these groups. No post-intervention CD8+ means or SDs are available. Therefore the requested outcome cannot be extracted.",,,,,,,24.060000000000002,0,2802,1221,4023
#13-17,gpt,,"The article reports tumor remission, SF-36 quality-of-life scores, and adverse reactions for Kanglaite plus platinum chemotherapy versus platinum chemotherapy alone. I checked the reported immune/immunoglobulin-related outcomes and tables, but no CD8+ level outcome is reported after intervention. Since the requested outcome strictly requires CD8+ level, none of the available outcomes match. Therefore, no means, SDs, or sample sizes can be extracted for CD8+ level.",,,,,,,10.25,0,3211,227,3438
#13-17,deepseek,,"The article reports outcomes such as tumor remission rate, quality of life scores, and adverse reactions. There is no mention of CD8+ level, immune cell counts, or immunoglobulin levels. Therefore, no outcome matches the requested CD8+ level.",,,,,,,9.11,0,2927,640,3567
#13-17,final_consensus,,"The article reports tumor remission, SF-36 quality-of-life scores, and adverse reactions for Kanglaite plus platinum chemotherapy versus platinum chemotherapy alone. I checked the reported immune/immunoglobulin-related outcomes and tables, but no CD8+ level outcome is reported after intervention. Since the requested outcome strictly requires CD8+ level, none of the available outcomes match. Therefore, no means, SDs, or sample sizes can be extracted for CD8+ level.",,,,,,,19.36,0,6138,867,7005
#13-18,gpt,,"The requested outcome is CD8+ level after intervention. The article reports tumor response, KPS quality-of-life scores, and adverse reactions such as thrombocytopenia, leukopenia, hemoglobin decrease, neurotoxicity, gastrointestinal reactions, and alopecia. No CD8+ level or T-cell subset outcome is reported. Therefore, there are no extractable post-intervention means, SDs, or sample sizes for CD8+ level.",,,,,,,11.78,0,3014,268,3282
#13-18,deepseek,,"The article does not report CD8+ levels. Outcomes include overall response rate, KPS score, and adverse events, but no immune cell counts or immunoglobulin markers. CD8+ level is not mentioned anywhere.",,,,,,,11.4,0,2729,767,3496
#13-18,final_consensus,,"The requested outcome is CD8+ level after intervention. The article reports tumor response, KPS quality-of-life scores, and adverse reactions such as thrombocytopenia, leukopenia, hemoglobin decrease, neurotoxicity, gastrointestinal reactions, and alopecia. No CD8+ level or T-cell subset outcome is reported. Therefore, there are no extractable post-intervention means, SDs, or sample sizes for CD8+ level.",,,,,,,23.18,0,5743,1035,6778
#13-19,gpt,,"The article reports clinical response (CR/PR/SD/PD/RR), serum tumor markers CEA and SCC, and toxicities (thrombocytopenia, neutropenia, anemia). I checked the reported immune-related or laboratory outcomes and found no CD8+ level outcome after intervention. Although sample sizes are 30 per group overall, no CD8+ mean or SD is reported, so the requested outcome does not strictly match any article outcome.",,,,,,,15.12,0,3165,321,3486
#13-19,deepseek,,"The article reports outcomes such as clinical efficacy (RR), serum CEA and SCC levels, and incidence of thrombocytopenia, neutropenia, and anemia. There is no mention of CD8+ level or any immunoglobulin-related markers (IgA, IgG, IgE, etc.). Since the requested outcome definition is strictly CD8+ level and no such data are present, the extraction should return null.",,,,,,,4.11,0,2870,224,3094
#13-19,final_consensus,,"The article reports clinical response (CR/PR/SD/PD/RR), serum tumor markers CEA and SCC, and toxicities (thrombocytopenia, neutropenia, anemia). I checked the reported immune-related or laboratory outcomes and found no CD8+ level outcome after intervention. Although sample sizes are 30 per group overall, no CD8+ mean or SD is reported, so the requested outcome does not strictly match any article outcome.",,,,,,,19.23,0,6035,545,6580
#13-20,gpt,,"The provided text reports clinical efficacy, KPS score, adverse reactions, blood pressure, and inflammatory cytokines, but no CD8+ level outcome is reported. Immunoglobulin-related or other immune-cell subset data matching CD8+ level are not present. Therefore, no post-intervention CD8+ mean, SD, or arm-specific outcome sample size can be extracted.",,,,,,,4.82,0,5339,244,5583
#13-20,deepseek,,"The provided text contains three separate studies: one on acute cerebral infarction, one on Kanglaite combined with chemotherapy for NSCLC, and one on telmisartan combined with indapamide for hypertension. None of these studies report CD8+ levels as an outcome. The outcomes reported are clinical cure rates, KPS scores, adverse reactions, blood pressure (SBP/DBP), and inflammatory cytokines (hs-CRP, IL-1, TNF-α). No immunoglobulin-related indicators or CD8+ data are present. Therefore, no matching outcome could be extracted.",,,,,,,14.85,0,4563,1071,5634
#13-20,final_consensus,,"The provided text reports clinical efficacy, KPS score, adverse reactions, blood pressure, and inflammatory cytokines, but no CD8+ level outcome is reported. Immunoglobulin-related or other immune-cell subset data matching CD8+ level are not present. Therefore, no post-intervention CD8+ mean, SD, or arm-specific outcome sample size can be extracted.",,,,,,,19.67,0,9902,1315,11217
#13-21,gpt,,"The article reports outcomes including tumor response (CR/PR/RR/DCR), KPS improvement/decrease, cancer pain remission, leukocyte decrease, gastrointestinal reactions, and organ toxicity. It does not report CD8+ level or any post-intervention CD8+ immune-cell outcome. Therefore, no strictly matching CD8+ level outcome is available for extraction. Although total randomized sample sizes were 48 per arm, they are not sample sizes for a CD8+ outcome. No post-intervention CD8+ means or SDs are reported.",,,,,,,14.92,0,3220,552,3772
#13-21,deepseek,,"The study evaluates Kanglaite injection combined with NP chemotherapy in advanced non-small cell lung cancer. The outcomes reported are response rate, KPS improvement, pain remission, and leukocyte toxicity. There is no mention of CD8+ levels or any other immune cell subset counts. Therefore, the target outcome is not available.",,,,,,,14.1,0,2864,888,3752
#13-21,final_consensus,,"The article reports outcomes including tumor response (CR/PR/RR/DCR), KPS improvement/decrease, cancer pain remission, leukocyte decrease, gastrointestinal reactions, and organ toxicity. It does not report CD8+ level or any post-intervention CD8+ immune-cell outcome. Therefore, no strictly matching CD8+ level outcome is available for extraction. Although total randomized sample sizes were 48 per arm, they are not sample sizes for a CD8+ outcome. No post-intervention CD8+ means or SDs are reported.",,,,,,,29.02,0,6084,1440,7524
#13-22,gpt,,"The article reports short-term tumor response, toxicities (leukocyte decrease, anemia, platelet decrease, transaminase abnormality, urea nitrogen abnormality, phlebitis, vomiting), quality of life, and weight change. No CD8+ level outcome is reported after intervention, and no immune-cell subset data matching CD8+ are provided. Although total randomized sample sizes were 64 in the treatment group and 63 in the control group, these are not tied to any CD8+ outcome. No post-intervention CD8+ means or SDs are available. Therefore the requested outcome cannot be extracted.",,,,,,,16.34,0,6185,672,6857
#13-22,deepseek,,"The article does not report CD8+ level. Outcomes include tumor response, toxicity (leukocyte, anemia, etc.), quality of life (Karnofsky), and weight change. No immune cell subset data is presented. Therefore, CD8+ level data is unavailable.",,,,,,,8.19,0,5859,451,6310
#13-22,final_consensus,,"The article reports short-term tumor response, toxicities (leukocyte decrease, anemia, platelet decrease, transaminase abnormality, urea nitrogen abnormality, phlebitis, vomiting), quality of life, and weight change. No CD8+ level outcome is reported after intervention, and no immune-cell subset data matching CD8+ are provided. Although total randomized sample sizes were 64 in the treatment group and 63 in the control group, these are not tied to any CD8+ outcome. No post-intervention CD8+ means or SDs are available. Therefore the requested outcome cannot be extracted.",,,,,,,24.53,0,12044,1123,13167
#13-23,gpt,,"The article reports outcomes for short-term tumor response, KPS quality-of-life improvement, and chemotherapy adverse reactions. No CD8+ level outcome is reported after intervention, and no immune-cell subset data are provided. Therefore there are no matched post-intervention CD8+ means, SDs, or sample sizes to extract.",,,,,,,11.99,0,2806,362,3168
#13-23,deepseek,,"The article reports outcomes on recent efficacy (response rates), quality of life improvement, and adverse events (nausea, constipation, blood counts, liver function). There is no mention of CD8+ level or any immune cell subset measurement. Therefore, the outcome definition does not match any reported outcome. Accordingly, all fields are null.",,,,,,,4.67,0,2577,250,2827
#13-23,final_consensus,,"The article reports outcomes for short-term tumor response, KPS quality-of-life improvement, and chemotherapy adverse reactions. No CD8+ level outcome is reported after intervention, and no immune-cell subset data are provided. Therefore there are no matched post-intervention CD8+ means, SDs, or sample sizes to extract.",,,,,,,16.66,0,5383,612,5995
#13-24,gpt,,"The article reports immune outcomes including IgA, IgG, IgM, NK cells, CD3+, CD4+, CD4+/CD8+ ratio, and leukocyte count after intervention. It does not report a standalone CD8+ level; CD4+/CD8+ is a ratio and does not strictly match the requested CD8+ level outcome. Therefore, no eligible CD8+ level mean, SD, or sample size can be extracted.",,,,,,,7.34,0,5137,518,5655
#13-24,deepseek,,"The article reports immune function outcomes including T cell subsets CD3+, CD4+, and the CD4+/CD8+ ratio, but does not report CD8+ level as an independent measure. No direct CD8+ count or percentage is provided. Therefore, no data match the requested outcome.",,,,,,,12.44,0,4599,833,5432
#13-24,final_consensus,,"The article reports immune outcomes including IgA, IgG, IgM, NK cells, CD3+, CD4+, CD4+/CD8+ ratio, and leukocyte count after intervention. It does not report a standalone CD8+ level; CD4+/CD8+ is a ratio and does not strictly match the requested CD8+ level outcome. Therefore, no eligible CD8+ level mean, SD, or sample size can be extracted.",,,,,,,19.78,0,9736,1351,11087
#13-25,gpt,,"The article reports outcomes for pain control, Karnofsky score change, and body weight change after KLT plus NP chemotherapy versus NP chemotherapy alone. I checked for CD8+ level or related T-cell subset outcomes, but no CD8+ measurements are reported. The immune-related markers mentioned in the requested definition are not present either; this study focuses on quality of life, pain, and weight. Therefore there is no strictly matching CD8+ level outcome from which to extract sample sizes, means, or SDs.",,,,,,,10.82,0,2606,245,2851
#13-25,deepseek,,"The article reports on pain, weight, and Karnofsky score outcomes, with no mention of CD8+ levels or any immune cell counts. Therefore, no outcome matches the requested CD8+ level definition.",,,,,,,3.46,0,2319,178,2497
#13-25,final_consensus,,"The article reports outcomes for pain control, Karnofsky score change, and body weight change after KLT plus NP chemotherapy versus NP chemotherapy alone. I checked for CD8+ level or related T-cell subset outcomes, but no CD8+ measurements are reported. The immune-related markers mentioned in the requested definition are not present either; this study focuses on quality of life, pain, and weight. Therefore there is no strictly matching CD8+ level outcome from which to extract sample sizes, means, or SDs.",,,,,,,14.280000000000001,0,4925,423,5348
#13-7,gpt,CD8+ level,"The article reports T lymphocyte subtype outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD8+ strictly matches the requested outcome definition. Table 3 provides values before and after treatment as mean ± SD in percent, with n=34 for each group. The post-intervention CD8+ value for the treatment/intervention group is 33.21 ± 13.85. The post-intervention CD8+ value for the control group is 29.16 ± 6.78. Therefore, the matched after-intervention CD8+ level data can be extracted for both arms.",33.21,13.85,34,29.16,6.78,34,4.5,0,3450,305,3755
#13-7,deepseek,CD8+ level,,33.21,13.85,34,29.16,6.78,34,8.28,0,3174,514,3688
#13-7,final_consensus,CD8+ level,"The article reports T lymphocyte subtype outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD8+ strictly matches the requested outcome definition. Table 3 provides values before and after treatment as mean ± SD in percent, with n=34 for each group. The post-intervention CD8+ value for the treatment/intervention group is 33.21 ± 13.85. The post-intervention CD8+ value for the control group is 29.16 ± 6.78. Therefore, the matched after-intervention CD8+ level data can be extracted for both arms.",33.21,13.85,34,29.16,6.78,34,12.78,0,6624,819,7443
#13-8,gpt,,"The article reports tumor response, adverse reactions, KPS score/body weight changes, and routine blood/liver/kidney/cardiac monitoring outcomes. It does not report CD8+ level after intervention, nor any T-cell subset outcomes. Although total randomized sample sizes were 30 in the Kanglaite plus NP group and 32 in the NP-only control group, these are not sample sizes for a CD8+ outcome. No post-intervention CD8+ means or SDs are available.",,,,,,,13.28,0,2879,481,3360
#13-8,deepseek,,"The article reports on the efficacy and toxicity of Kanglaite injection combined with chemotherapy for advanced non-small-cell lung cancer. Outcomes include tumor response rate, bone marrow suppression, gastrointestinal side effects, KPS score, and body weight change. There is no mention of CD8+ levels or any immunoglobulin-related outcome measures. Therefore, CD8+ level data cannot be extracted.",,,,,,,4.43,0,2576,229,2805
#13-8,final_consensus,,"The article reports tumor response, adverse reactions, KPS score/body weight changes, and routine blood/liver/kidney/cardiac monitoring outcomes. It does not report CD8+ level after intervention, nor any T-cell subset outcomes. Although total randomized sample sizes were 30 in the Kanglaite plus NP group and 32 in the NP-only control group, these are not sample sizes for a CD8+ outcome. No post-intervention CD8+ means or SDs are available.",,,,,,,17.71,0,5455,710,6165
#13-9,gpt,,"The article reports clinical efficacy (CR/PR/SD/PD), toxicities, and Karnofsky score outcomes after treatment. It does not report CD8+ level or any T-cell subset outcome after intervention. Therefore, no outcome strictly matching CD8+ level is available for extraction.",,,,,,,6.12,0,2438,354,2792
#13-9,deepseek,,"The article reports on a clinical trial of Kanglaite combined with NP regimen for advanced non-small cell lung cancer. The outcomes assessed include efficacy (CR, PR, SD, PD), toxicity, and Karnofsky performance score. There is no mention of CD8+ levels, immunoglobulins, or any immune cell markers. Therefore, no outcome matching CD8+ level is available for extraction.",,,,,,,3.69,0,2341,192,2533
#13-9,final_consensus,,"The article reports clinical efficacy (CR/PR/SD/PD), toxicities, and Karnofsky score outcomes after treatment. It does not report CD8+ level or any T-cell subset outcome after intervention. Therefore, no outcome strictly matching CD8+ level is available for extraction.",,,,,,,9.81,0,4779,546,5325
