id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#13-20,final_consensus,,"I checked the provided RCT text for immune outcomes matching CD4+/CD8+ T-cell ratio. The article reports clinical response, KPS score, adverse reactions, blood pressure, and inflammatory cytokines, but no CD4+/CD8+ T-cell ratio. Immunoglobulin-related or T-cell subset outcomes matching the requested definition are not reported. Therefore, no post-intervention mean, SD, or sample size can be extracted for this outcome.",,,,,,,19.21,0.0,9942,883,10825
#13-21,gpt,,"The article was reviewed for CD4+/CD8+ T-cell ratio outcomes after intervention. Reported outcomes include tumor response, disease control, KPS improvement/decrease, cancer pain remission, leukocyte decrease, gastrointestinal reactions, and liver/kidney/cardiac toxicity. No CD4+/CD8+ T-cell ratio or other T-cell subset ratio outcome is reported. Therefore, no sample sizes, means, or SDs can be extracted for the requested outcome.",,,,,,,10.34,0.0,3240,285,3525
#13-21,deepseek,,"The article is about Kanglaite injection combined with NP chemotherapy for advanced non-small cell lung cancer. The outcomes reported include tumor response, KPS score improvement, pain remission, and toxicity (e.g., leukocyte decrease, gastrointestinal reactions). There is no mention of CD4+/CD8+ T-cell ratio or any other immune cell subtype analysis. Therefore, the requested outcome is not available in this study.",,,,,,,4.63,0.0,2884,256,3140
#13-21,final_consensus,,"The article was reviewed for CD4+/CD8+ T-cell ratio outcomes after intervention. Reported outcomes include tumor response, disease control, KPS improvement/decrease, cancer pain remission, leukocyte decrease, gastrointestinal reactions, and liver/kidney/cardiac toxicity. No CD4+/CD8+ T-cell ratio or other T-cell subset ratio outcome is reported. Therefore, no sample sizes, means, or SDs can be extracted for the requested outcome.",,,,,,,14.969999999999999,0.0,6124,541,6665
#13-22,gpt,,"The article reports efficacy response, toxicities (leukocyte decrease, anemia, platelet decrease, transaminase abnormality, urea nitrogen abnormality, phlebitis, vomiting), quality of life by Karnofsky score, and weight change after Kanglaite plus NP chemotherapy versus NP alone. It does not report CD4+/CD8+ T-cell ratio at baseline or after intervention. Therefore, no outcome strictly matching the requested CD4+/CD8+ T-cell ratio is available, and sample size, mean, and SD for this outcome cannot be extracted.",,,,,,,9.06,0.0,6205,644,6849
#13-22,deepseek,,"The article investigates Kanglaite injection combined with NP chemotherapy for advanced NSCLC, reporting outcomes on short-term efficacy, toxicity (hematological and non-hematological), quality of life, and weight changes. There is no mention of CD4+/CD8+ T-cell ratio or any T-lymphocyte subset analysis. Therefore, no outcome matches the requested definition.",,,,,,,3.46,0.0,5879,182,6061
#13-22,final_consensus,,"The article reports efficacy response, toxicities (leukocyte decrease, anemia, platelet decrease, transaminase abnormality, urea nitrogen abnormality, phlebitis, vomiting), quality of life by Karnofsky score, and weight change after Kanglaite plus NP chemotherapy versus NP alone. It does not report CD4+/CD8+ T-cell ratio at baseline or after intervention. Therefore, no outcome strictly matching the requested CD4+/CD8+ T-cell ratio is available, and sample size, mean, and SD for this outcome cannot be extracted.",,,,,,,12.52,0.0,12084,826,12910
#13-23,gpt,,"The article reports outcomes for short-term tumor response, KPS quality-of-life improvement, and chemotherapy adverse reactions. I did not find any CD4+/CD8+ T-cell ratio outcome, either before or after intervention. The immune-related outcome requested is therefore not reported, so no post-intervention means, SDs, or outcome-specific sample sizes can be extracted.",,,,,,,6.42,0.0,2826,380,3206
#13-23,deepseek,,"The article reports on a randomized trial of coix seed oil combined with chemotherapy for non-small cell lung cancer. The outcomes assessed were short-term efficacy, quality of life (KPS score), and adverse events. No CD4+/CD8+ T-cell ratio or any immune cell subset ratio was reported. Therefore, the requested outcome is not available in this study.",,,,,,,4.04,0.0,2597,222,2819
#13-23,final_consensus,,"The article reports outcomes for short-term tumor response, KPS quality-of-life improvement, and chemotherapy adverse reactions. I did not find any CD4+/CD8+ T-cell ratio outcome, either before or after intervention. The immune-related outcome requested is therefore not reported, so no post-intervention means, SDs, or outcome-specific sample sizes can be extracted.",,,,,,,10.46,0.0,5423,602,6025
#13-24,gpt,CD4+/CD8+ T-cell ratio,"The article reports immune function indicators including T-cell subsets, and Table 4 contains a strictly matching outcome labeled CD4+/CD8+. The intervention arm is the observation group receiving Kanglaite injection plus NP chemotherapy, with n=53, and the control arm received NP chemotherapy alone, with n=47. Table 4 reports post-intervention immune function values as mean ± SD. For CD4+/CD8+, the observation group value is 1.77±0.26 and the control group value is 1.39±0.22.",1.77,0.26,53,1.39,0.22,47,4.73,0.0,5157,310,5467
#13-24,deepseek,CD4+/CD8+ T-cell ratio,The outcome CD4+/CD8+ T-cell ratio is reported in Table 4. The observation group (intervention) mean is 1.77 with SD 0.26 and n=53. The control group mean is 1.39 with SD 0.22 and n=47. All values are post-intervention. No binary events are applicable.,1.77,0.26,53,1.39,0.22,47,10.32,0.0,4619,820,5439
#13-24,final_consensus,CD4+/CD8+ T-cell ratio,"The article reports immune function indicators including T-cell subsets, and Table 4 contains a strictly matching outcome labeled CD4+/CD8+. The intervention arm is the observation group receiving Kanglaite injection plus NP chemotherapy, with n=53, and the control arm received NP chemotherapy alone, with n=47. Table 4 reports post-intervention immune function values as mean ± SD. For CD4+/CD8+, the observation group value is 1.77±0.26 and the control group value is 1.39±0.22.",1.77,0.26,53,1.39,0.22,47,15.05,0.0,9776,1130,10906
#13-25,gpt,,"The article reports outcomes for pain control, Karnofsky quality-of-life score changes, and body weight changes after Kanglaite plus NP chemotherapy versus NP chemotherapy alone. I checked the reported outcome tables and narrative results and found no CD4+/CD8+ T-cell ratio outcome. No post-intervention means or SDs for CD4+/CD8+ ratio are provided. Although evaluable sample sizes were 41 in the treatment group and 40 in the control group for reported outcomes, these are not linked to the requested CD4+/CD8+ T-cell ratio outcome. Therefore, no matching outcome data can be extracted.",,,,,,,14.0,0.0,2626,532,3158
#13-25,deepseek,,"The study evaluates Kanglaite for advanced NSCLC, focusing on pain, Karnofsky score, and weight changes. No CD4+/CD8+ T-cell ratio or any immune cell subset data are reported. Therefore, the requested outcome is not available.",,,,,,,3.52,0.0,2339,200,2539
#13-25,final_consensus,,"The article reports outcomes for pain control, Karnofsky quality-of-life score changes, and body weight changes after Kanglaite plus NP chemotherapy versus NP chemotherapy alone. I checked the reported outcome tables and narrative results and found no CD4+/CD8+ T-cell ratio outcome. No post-intervention means or SDs for CD4+/CD8+ ratio are provided. Although evaluable sample sizes were 41 in the treatment group and 40 in the control group for reported outcomes, these are not linked to the requested CD4+/CD8+ T-cell ratio outcome. Therefore, no matching outcome data can be extracted.",,,,,,,17.52,0.0,4965,732,5697
#13-7,gpt,CD4+/CD8+ T-cell ratio,"The article reports T lymphocyte subsets including CD3+, CD4+, CD8+, and the CD4+/CD8+ T-cell ratio, which strictly matches the requested outcome. The relevant data are in Table 3, reported as mean ± SD with n = 34 for each group. The post-intervention row for the treatment group gives CD4+/CD8+ as 1.27 ± 0.63. The post-intervention row for the control group gives CD4+/CD8+ as 1.08 ± 0.24. Therefore, the extracted post-intervention CD4+/CD8+ T-cell ratio values are taken directly from Table 3.",1.27,0.63,34,1.08,0.24,34,4.87,0.0,3470,337,3807
#13-7,deepseek,CD4+/CD8+ T-cell ratio,"The article reports T lymphocyte subsets including CD4+/CD8+ ratio after treatment for both groups. The outcome matches CD4+/CD8+ T-cell ratio. Table 3 gives post-treatment means and SDs: treatment group 1.27 ± 0.63, control group 1.08 ± 0.24. Both groups have n=34.",1.27,0.63,34,1.08,0.24,34,7.87,0.0,3194,682,3876
#13-7,final_consensus,CD4+/CD8+ T-cell ratio,"The article reports T lymphocyte subsets including CD3+, CD4+, CD8+, and the CD4+/CD8+ T-cell ratio, which strictly matches the requested outcome. The relevant data are in Table 3, reported as mean ± SD with n = 34 for each group. The post-intervention row for the treatment group gives CD4+/CD8+ as 1.27 ± 0.63. The post-intervention row for the control group gives CD4+/CD8+ as 1.08 ± 0.24. Therefore, the extracted post-intervention CD4+/CD8+ T-cell ratio values are taken directly from Table 3.",1.27,0.63,34,1.08,0.24,34,12.74,0.0,6664,1019,7683
#13-8,gpt,,"The article was checked for CD4+/CD8+ T-cell ratio outcomes after intervention. Reported outcomes include tumor response, adverse reactions, KPS score, body weight, and routine blood/liver/kidney/cardiac monitoring, but no CD4+/CD8+ T-cell ratio is reported. Although total randomized sample sizes were 30 in the intervention group and 32 in the control group, these are not sample sizes for a matched CD4+/CD8+ outcome. No post-intervention CD4+/CD8+ means or SDs are provided. Therefore, the requested outcome is not extractable.",,,,,,,13.51,0.0,2899,532,3431
#13-8,deepseek,,"The article reports outcomes including response rates, adverse events (bone marrow suppression, digestive side effects), KPS scores, and body weight. No CD4+/CD8+ T-cell ratio or any immune cell subset ratio is mentioned. Therefore, the requested outcome is not available.",,,,,,,10.26,0.0,2596,683,3279
#13-8,final_consensus,,"The article was checked for CD4+/CD8+ T-cell ratio outcomes after intervention. Reported outcomes include tumor response, adverse reactions, KPS score, body weight, and routine blood/liver/kidney/cardiac monitoring, but no CD4+/CD8+ T-cell ratio is reported. Although total randomized sample sizes were 30 in the intervention group and 32 in the control group, these are not sample sizes for a matched CD4+/CD8+ outcome. No post-intervention CD4+/CD8+ means or SDs are provided. Therefore, the requested outcome is not extractable.",,,,,,,23.77,0.0,5495,1215,6710
#13-9,gpt,,"I checked the reported outcomes and tables: tumor response, toxicities, and Karnofsky score are reported, but there is no CD4+/CD8+ T-cell ratio outcome after intervention. No immune markers matching the requested CD4+/CD8+ ratio are presented. Although arm sizes are reported as treatment 25 and control 20, no matched CD4+/CD8+ mean or SD values are available. Therefore the requested outcome cannot be extracted.",,,,,,,10.57,0.0,2458,229,2687
#13-9,deepseek,,"The article reports outcomes including tumor response, toxicity, and Karnofsky performance score. No outcome matching CD4+/CD8+ T-cell ratio is reported. Therefore, return null.",,,,,,,4.71,0.0,2361,282,2643
#13-9,final_consensus,,"I checked the reported outcomes and tables: tumor response, toxicities, and Karnofsky score are reported, but there is no CD4+/CD8+ T-cell ratio outcome after intervention. No immune markers matching the requested CD4+/CD8+ ratio are presented. Although arm sizes are reported as treatment 25 and control 20, no matched CD4+/CD8+ mean or SD values are available. Therefore the requested outcome cannot be extracted.",,,,,,,15.280000000000001,0.0,4819,511,5330
