id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-29,gpt,CD3+,,61.01,7.97,66,52.12,6.40,72,2.57,0,2858,114,2972
#347-29,deepseek,CD3+,,61.01,7.97,66,52.12,6.40,72,4.89,0,2594,334,2928
#347-29,final_consensus,CD3+,,61.01,7.97,66,52.12,6.40,72,7.459999999999999,0,5452,448,5900
#347-30,gpt,CD3+,,65.69,4.85,43,53.84,4.30,43,3.94,0,4645,124,4769
#347-30,deepseek,CD3+,,65.69,4.85,43,53.84,4.30,43,7.83,0,4157,465,4622
#347-30,final_consensus,CD3+,,65.69,4.85,43,53.84,4.30,43,11.77,0,8802,589,9391
#347-31,gpt,,,,,,,,,8.93,0,3515,69,3584
#347-31,deepseek,,,,,,,,,3.51,0,3141,188,3329
#347-31,final_consensus,,,,,,,,,12.44,0,6656,257,6913
#347-32,gpt,CD3+,,56.38,7.24,40,53.19,6.56,40,2.6,0,4008,104,4112
#347-32,deepseek,CD3+,,56.38,7.24,40,53.19,6.56,40,2.57,0,3646,164,3810
#347-32,final_consensus,CD3+,,56.38,7.24,40,53.19,6.56,40,5.17,0,7654,268,7922
#347-33,gpt,,,,,,,,,2.63,0,1792,73,1865
#347-33,deepseek,,,,,,,,,1.8,0,1623,83,1706
#347-33,final_consensus,,,,,,,,,4.43,0,3415,156,3571
#347-34,gpt,,,,,,,,,3.14,0,3505,52,3557
#347-34,deepseek,,,,,,,,,1.85,0,3114,84,3198
#347-34,final_consensus,,,,,,,,,4.99,0,6619,136,6755
#347-35,gpt,,,,,,,,,2.05,0,2918,63,2981
#347-35,deepseek,,,,,,,,,2.8,0,2655,104,2759
#347-35,final_consensus,,,,,,,,,4.85,0,5573,167,5740
#347-36,gpt,CD3+,,67.11,6.35,43,63.23,7.28,42,3.29,0,5386,108,5494
#347-36,deepseek,CD3+,,67.11,6.35,43,63.23,7.28,42,3.33,0,4906,238,5144
#347-36,final_consensus,CD3+,,67.11,6.35,43,63.23,7.28,42,6.62,0,10292,346,10638
