id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-21,deepseek,,,,,,,,,5.13,0,3032,283,3315
#347-21,final_consensus,CD3+ level,,,,,,,,8.54,0,6436,381,6817
#347-22,gpt,CD3+ level,,60.10,10.43,34,50.60,10.21,35,3.41,0,3974,128,4102
#347-22,deepseek,CD3+ level,,60.10,10.43,34,50.60,10.21,35,7.0,0,3685,364,4049
#347-22,final_consensus,CD3+ level,,60.10,10.43,34,50.60,10.21,35,10.41,0,7659,492,8151
#347-23,gpt,CD3+ level,,,,,,,,4.1,0,2713,122,2835
#347-23,deepseek,CD3+ level,,,,,,,,4.56,0,2499,250,2749
#347-23,final_consensus,CD3+ level,,,,,,,,8.66,0,5212,372,5584
#347-24,gpt,CD3+ level,,0.53,0.04,42,0.48,0.04,40,2.82,0,4074,121,4195
#347-24,deepseek,CD3+ level,,0.53,0.04,42,0.48,0.04,40,8.49,0,3698,416,4114
#347-24,final_consensus,CD3+ level,,0.53,0.04,42,0.48,0.04,40,11.31,0,7772,537,8309
#347-25,gpt,CD3+ level,,,,,,,,3.8,0,1746,107,1853
#347-25,deepseek,,,,,,,,,5.94,0,1565,327,1892
#347-25,final_consensus,CD3+ level,,,,,,,,9.74,0,3311,434,3745
#347-26,gpt,,,,,,,,,4.49,0,3518,173,3691
#347-26,deepseek,,,,,,,,,5.3,0,3259,255,3514
#347-26,final_consensus,,,,,,,,,9.79,0,6777,428,7205
#347-27,gpt,CD3+ level (%),,60.11,10.44,34,50.59,10.20,34,4.14,0,4610,129,4739
#347-27,deepseek,CD3+ level (%),,60.11,10.44,34,50.59,10.20,34,4.79,0,4285,198,4483
#347-27,final_consensus,CD3+ level (%),,60.11,10.44,34,50.59,10.20,34,8.93,0,8895,327,9222
#347-28,gpt,CD3+ level,,,,,,,,2.94,0,4419,90,4509
#347-28,deepseek,,,,,,,,,4.23,0,3865,223,4088
#347-28,final_consensus,CD3+ level,,,,,,,,7.17,0,8284,313,8597
#347-29,gpt,CD3+ level,,61.01,7.97,66,52.12,6.40,72,2.67,0,2202,111,2313
#347-29,deepseek,CD3+ level,,61.01,7.97,66,52.12,6.40,72,4.6,0,1996,261,2257
#347-29,final_consensus,CD3+ level,,61.01,7.97,66,52.12,6.40,72,7.27,0,4198,372,4570
#347-30,gpt,CD3+ level (%) after intervention,,65.69,4.85,43,53.84,4.30,43,3.74,0,3989,165,4154
#347-30,deepseek,CD3+ level (%),,65.69,4.85,43,53.84,4.30,43,5.57,0,3559,281,3840
#347-30,final_consensus,CD3+ level (%) after intervention,,65.69,4.85,43,53.84,4.30,43,9.31,0,7548,446,7994
#347-31,gpt,CD3+ level,,,,,,,,4.69,0,2859,112,2971
#347-31,deepseek,,,,,,,,,5.35,0,2543,272,2815
#347-31,final_consensus,CD3+ level,,,,,,,,10.04,0,5402,384,5786
#347-32,gpt,CD3+ level after intervention,,56.38,7.24,40,53.19,6.56,40,4.61,0,3352,123,3475
#347-32,deepseek,CD3+ level,,56.38,7.24,40,53.19,6.56,40,4.92,0,3048,301,3349
#347-32,final_consensus,CD3+ level after intervention,,56.38,7.24,40,53.19,6.56,40,9.530000000000001,0,6400,424,6824
#347-33,gpt,CD3+ level,,,,,,,,3.58,0,1136,106,1242
#347-33,deepseek,,,,,,,,,3.78,0,1025,163,1188
#347-33,final_consensus,CD3+ level,,,,,,,,7.359999999999999,0,2161,269,2430
#347-34,gpt,CD3+ level,,,,,,,,2.67,0,2849,102,2951
#347-34,deepseek,,,,,,,,,4.82,0,2516,254,2770
#347-34,final_consensus,CD3+ level,,,,,,,,7.49,0,5365,356,5721
#347-35,gpt,CD3+ level,,,,,,,,3.36,0,2262,110,2372
#347-35,deepseek,,,,,,,,,4.63,0,2057,216,2273
#347-35,final_consensus,CD3+ level,,,,,,,,7.99,0,4319,326,4645
#347-36,gpt,CD3+ level after intervention (%),,67.11,6.35,43,63.23,7.28,42,4.81,0,4730,141,4871
#347-36,deepseek,CD3+ level,,67.11,6.35,43,63.23,7.28,42,5.41,0,4308,259,4567
#347-36,final_consensus,CD3+ level after intervention (%),,67.11,6.35,43,63.23,7.28,42,10.219999999999999,0,9038,400,9438
