id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#18-21,gpt,CD3+ level,,64.02,4.58,30,52.58,5.69,30,2.73,0,2370,115,2485
#18-21,deepseek,CD3+,,64.02,4.58,30,52.58,5.69,30,6.55,0,2126,520,2646
#18-21,final_consensus,CD3+ level,,64.02,4.58,30,52.58,5.69,30,9.28,0,4496,635,5131
#18-22,gpt,CD3+ level,,60.14,8.26,32,52.63,7.92,30,3.6,0,3280,126,3406
#18-22,deepseek,CD3+ level,,60.14,8.26,32,52.63,7.92,30,4.39,0,3007,262,3269
#18-22,final_consensus,CD3+ level,,60.14,8.26,32,52.63,7.92,30,7.99,0,6287,388,6675
#18-23,gpt,CD3+ level after intervention,,69.81,1.61,34,64.30,1.46,34,3.22,0,3987,132,4119
#18-23,deepseek,CD3+ (%),,69.81,1.61,34,64.30,1.46,34,8.36,0,3568,518,4086
#18-23,final_consensus,CD3+ level after intervention,,69.81,1.61,34,64.30,1.46,34,11.58,0,7555,650,8205
#18-24,gpt,CD3+ level (%),,45.80,6.79,32,37.32,3.29,32,3.86,0,2640,133,2773
#18-24,deepseek,CD3+ level,,45.80,6.79,32,37.32,3.29,32,5.14,0,2408,305,2713
#18-24,final_consensus,CD3+ level (%),,45.80,6.79,32,37.32,3.29,32,9.0,0,5048,438,5486
#18-25,gpt,CD3+ level,,53.85,9.31,50,47.32,6.23,50,3.79,0,1532,118,1650
#18-25,deepseek,CD3+ level,,53.85,9.31,50,47.32,6.23,50,5.53,0,1423,309,1732
#18-25,final_consensus,CD3+ level,,53.85,9.31,50,47.32,6.23,50,9.32,0,2955,427,3382
#18-26,gpt,CD3+ level,,45.72,6.86,24,37.52,3.37,24,4.91,0,2556,113,2669
#18-26,deepseek,CD3+ level,,45.72,6.86,24,37.52,3.37,24,4.61,0,2307,245,2552
#18-26,final_consensus,CD3+ level,,45.72,6.86,24,37.52,3.37,24,9.52,0,4863,358,5221
#18-8,gpt,CD3+ level,,52.94,4.93,34,50.51,5.96,34,3.16,0,3288,135,3423
#18-8,deepseek,CD3+ level,,52.94,4.93,34,50.51,5.96,34,4.36,0,3007,266,3273
#18-8,final_consensus,CD3+ level,,52.94,4.93,34,50.51,5.96,34,7.5200000000000005,0,6295,401,6696
#18-9,gpt,CD3+ level (%) after intervention,,66,6,55,51,5,55,3.03,0,2668,137,2805
#18-9,deepseek,CD3+ level,,66,6,55,51,5,55,7.17,0,2438,372,2810
#18-9,final_consensus,CD3+ level (%) after intervention,,66,6,55,51,5,55,10.2,0,5106,509,5615
