id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#18-14,final_consensus,CD3+ (%),"The article reports immune indicators including CD3+, CD4+, CD4+/CD8+, and NK cells; CD3+ level strictly matches the requested outcome. Table 1 provides post-treatment CD3+ (%) values for both arms. The intervention arm is the observation group receiving Kanglaite injection plus NP chemotherapy, with n=53. The control arm received NP chemotherapy alone, with n=53. After treatment, CD3+ was 62.64 ± 3.96% in the intervention group and 54.08 ± 7.19% in the control group.",62.64,3.96,53,54.08,7.19,53,17.85,0.0,9351,689,10040
#18-15,gpt,CD3+ level (%) after treatment,"The article reports T lymphocyte subsets including CD3, CD4, CD8, and CD4/CD8; CD3 strictly matches the requested CD3+ level outcome. Table 4 provides CD3 values before and after treatment for both experimental and control groups. The total sample sizes are reported as experimental group n=39 and control group n=41, and both groups completed the trial. The after-treatment CD3 value for the experimental group is 67.5±4.9%. The after-treatment CD3 value for the control group is 47.4±5.4%.",67.5,4.9,39,47.4,5.4,41,11.36,0.0,3820,337,4157
#18-15,deepseek,CD3+ level,"The article reports T cell subsets including CD3+ level after treatment in Table 4. The experimental group (Kanglaite plus chemotherapy) had n=39, and the control group (chemotherapy only) had n=41. After treatment, CD3+ mean and SD in the experimental group were 67.5% and 4.9%, respectively. In the control group, CD3+ mean and SD after treatment were 47.4% and 5.4%, respectively. This matches the requested CD3+ level outcome.",67.5,4.9,39,47.4,5.4,41,9.3,0.0,3573,638,4211
#18-15,final_consensus,CD3+ level (%) after treatment,"The article reports T lymphocyte subsets including CD3, CD4, CD8, and CD4/CD8; CD3 strictly matches the requested CD3+ level outcome. Table 4 provides CD3 values before and after treatment for both experimental and control groups. The total sample sizes are reported as experimental group n=39 and control group n=41, and both groups completed the trial. The after-treatment CD3 value for the experimental group is 67.5±4.9%. The after-treatment CD3 value for the control group is 47.4±5.4%.",67.5,4.9,39,47.4,5.4,41,20.66,0.0,7393,975,8368
#18-16,gpt,CD3(%) after treatment,"The article reports immune outcomes including T-cell subsets CD3, CD4, CD8, CD4/CD8, and NKT cell activity; CD3(%) strictly matches the requested CD3+ level outcome. Table 2 provides post-treatment values for both groups. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, with n=43. The control arm received GP chemotherapy alone, with n=43. After treatment, CD3 was 65.69±4.85 in the intervention group and 53.84±4.30 in the control group.",65.69,4.85,43,53.84,4.30,43,10.53,0.0,3834,310,4144
#18-16,deepseek,CD3+ level,"The article reports CD3+ level (CD3%) as part of T lymphocyte subsets. Table 2 provides post-treatment CD3 values for control (n=43) mean 53.84, SD 4.30, and intervention (observation) group (n=43) mean 65.69, SD 4.85. These match the requested outcome definition.",65.69,4.85,43,53.84,4.3,43,8.01,0.0,3418,441,3859
#18-16,final_human_override,CD3(%) after treatment,"The article reports immune outcomes including T-cell subsets CD3, CD4, CD8, CD4/CD8, and NKT cell activity; CD3(%) strictly matches the requested CD3+ level outcome. Table 2 provides post-treatment values for both groups. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, with n=43. The control arm received GP chemotherapy alone, with n=43. After treatment, CD3 was 65.69±4.85 in the intervention group and 53.84±4.30 in the control group.",65.69,4.85,43,53.84,4.30,43,18.54,40.3,7252,751,8003
#18-17,gpt,CD3+ level (%) after intervention,"The article reports T-cell subgroup outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD3+ level strictly matches the requested outcome. Table 2 provides the post-intervention CD3+(%) values for both groups. The intervention arm is the observation group receiving chemotherapy plus Kanglaite injection, with n=42. The control arm received chemotherapy alone, with n=42. After intervention, CD3+ was 46.14±2.83% in the intervention group and 37.14±2.61% in the control group.",46.14,2.83,42,37.14,2.61,42,11.13,0.0,2844,319,3163
#18-17,deepseek,CD3+ level,"The article reports CD3+ level as a T-cell subset outcome. After treatment, the observation group (intervention: chemotherapy plus Kanglaite injection) had CD3+ of 46.14±2.83%, and the control group (chemotherapy alone) had 37.14±2.61%. Sample sizes are n=42 for both arms, as stated in the methods and tables.",46.14,2.83,42,37.14,2.61,42,4.96,0.0,2620,272,2892
#18-17,final_consensus,CD3+ level (%) after intervention,"The article reports T-cell subgroup outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD3+ level strictly matches the requested outcome. Table 2 provides the post-intervention CD3+(%) values for both groups. The intervention arm is the observation group receiving chemotherapy plus Kanglaite injection, with n=42. The control arm received chemotherapy alone, with n=42. After intervention, CD3+ was 46.14±2.83% in the intervention group and 37.14±2.61% in the control group.",46.14,2.83,42,37.14,2.61,42,16.09,0.0,5464,591,6055
#18-18,gpt,CD3+ level after 2 treatment cycles (%),"The article reports serum T cell subset outcomes including CD3+, CD4+, and CD8+, and CD3+ level strictly matches the requested outcome. Table 2 provides values before treatment and after 2 treatment cycles; the requested post-intervention CD3+ values are in the '治疗2个周期后' rows. The intervention arm is the research group receiving Kanglaite injection plus DC chemotherapy, with n=47. The control arm received DC chemotherapy alone, with n=47. Post-intervention CD3+ was 68.29 ± 6.97 in the intervention arm and 59.36 ± 6.28 in the control arm.",68.29,6.97,47,59.36,6.28,47,5.28,0.0,2598,349,2947
#18-18,deepseek,CD3+ level,"The article reports serum T cell subsets including CD3+ levels. Table 2 provides post-treatment (after 2 cycles) CD3+ mean and SD for both groups: study group (intervention) n=47, mean 68.29, SD 6.97; control group n=47, mean 59.36, SD 6.28. This matches the requested outcome.",68.29,6.97,47,59.36,6.28,47,5.15,0.0,2408,313,2721
#18-18,final_consensus,CD3+ level after 2 treatment cycles (%),"The article reports serum T cell subset outcomes including CD3+, CD4+, and CD8+, and CD3+ level strictly matches the requested outcome. Table 2 provides values before treatment and after 2 treatment cycles; the requested post-intervention CD3+ values are in the '治疗2个周期后' rows. The intervention arm is the research group receiving Kanglaite injection plus DC chemotherapy, with n=47. The control arm received DC chemotherapy alone, with n=47. Post-intervention CD3+ was 68.29 ± 6.97 in the intervention arm and 59.36 ± 6.28 in the control arm.",68.29,6.97,47,59.36,6.28,47,10.43,0.0,5006,662,5668
#18-19,gpt,CD3+ level,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+, and CD3+ strictly matches the requested outcome. The randomized groups were treatment/intervention group n=35 and control group n=30. Table 6 reports post-treatment immune function as mean ± SD. For CD3+ after treatment, the treatment group value is 64.02±4.58 and the control group value is 52.58±5.69.",64.02,4.58,35,52.58,5.69,30,12.21,0.0,3714,326,4040
#18-19,deepseek,CD3+ level,"The article reports immune function markers including CD3+ levels. Table 6 shows post-treatment data: treatment group (KLT + GP) had CD3+ mean 64.02, SD 4.58, n=35; control group (GP only) had CD3+ mean 52.58, SD 5.69, n=30. This matches the outcome definition.",64.02,4.58,35,52.58,5.69,30,11.7,0.0,3451,763,4214
#18-19,final_consensus,CD3+ level,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+, and CD3+ strictly matches the requested outcome. The randomized groups were treatment/intervention group n=35 and control group n=30. Table 6 reports post-treatment immune function as mean ± SD. For CD3+ after treatment, the treatment group value is 64.02±4.58 and the control group value is 52.58±5.69.",64.02,4.58,35,52.58,5.69,30,23.91,0.0,7165,1089,8254
#18-20,gpt,CD3+ level (%) after intervention,"The article reports immune function indicators including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD3+ level strictly matches the requested outcome. The randomized groups were observation/intervention group receiving Kanglaite injection plus chemotherapy and control group receiving docetaxel plus cisplatin, with 31 patients in each arm. Table 1 reports post-treatment CD3+(%) values. After intervention, the observation group CD3+ level was 45.60±7.01%, and the control group CD3+ level was 37.43±3.42%. These are reported as mean ± SD.",45.60,7.01,31,37.43,3.42,31,12.13,0.0,3739,330,4069
#18-20,deepseek,CD3+ level,"The article reports CD3+ (%) level after treatment in both groups. This matches the requested outcome CD3+ level. Sample sizes for intervention (observation) and control groups are both 31. The mean±SD after treatment for intervention is 45.60±7.01%, and for control is 37.43±3.42%. No other CD3+ outcomes are reported. Thus extraction straightforward.",45.60,7.01,31,37.43,3.42,31,8.97,0.0,3423,530,3953
#18-20,final_consensus,CD3+ level (%) after intervention,"The article reports immune function indicators including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD3+ level strictly matches the requested outcome. The randomized groups were observation/intervention group receiving Kanglaite injection plus chemotherapy and control group receiving docetaxel plus cisplatin, with 31 patients in each arm. Table 1 reports post-treatment CD3+(%) values. After intervention, the observation group CD3+ level was 45.60±7.01%, and the control group CD3+ level was 37.43±3.42%. These are reported as mean ± SD.",45.60,7.01,31,37.43,3.42,31,21.1,0.0,7162,860,8022
#18-21,gpt,CD3+ level,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD3+ strictly matches the requested outcome. Table 1 provides pre- and post-treatment values for both groups. The randomized groups were treatment group Kanglaite injection plus GP chemotherapy and control group GP chemotherapy, with n=30 in each arm. The post-intervention CD3+ value was 64.02 ± 4.58 in the treatment group and 52.58 ± 5.69 in the control group.",64.02,4.58,30,52.58,5.69,30,10.66,0.0,2532,364,2896
#18-21,deepseek,CD3+ level,,64.02,4.58,30,52.58,5.69,30,3.94,0.0,2292,229,2521
#18-21,final_consensus,CD3+ level,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD3+ strictly matches the requested outcome. Table 1 provides pre- and post-treatment values for both groups. The randomized groups were treatment group Kanglaite injection plus GP chemotherapy and control group GP chemotherapy, with n=30 in each arm. The post-intervention CD3+ value was 64.02 ± 4.58 in the treatment group and 52.58 ± 5.69 in the control group.",64.02,4.58,30,52.58,5.69,30,14.6,0.0,4824,593,5417
#18-22,gpt,CD3+ level after intervention (%),"The article reports T-cell subset outcomes including CD3+, CD4+, and CD8+ before and after treatment; CD3+ strictly matches the requested outcome. Table 3 provides post-treatment CD3+ values for both arms. The intervention arm is the treatment group receiving Kanglaite injection plus gemcitabine, with n=32. The control arm received gemcitabine alone, with n=30. Post-intervention CD3+ was 60.14 ± 8.26% in the intervention group and 52.63 ± 7.92% in the control group.",60.14,8.26,32,52.63,7.92,30,4.92,0.0,3442,354,3796
#18-22,deepseek,CD3+ level,"The article reports T cell subsets, including CD3+, CD4+, and CD8+. The relevant outcome is CD3+ level after intervention. Table 3 provides post-treatment means and SDs: treatment group (Kanglaite + gemcitabine) n=32, mean=60.14, SD=8.26; control group (gemcitabine alone) n=30, mean=52.63, SD=7.92. No immunoglobulin levels are reported, so CD3+ is the correct outcome.",60.14,8.26,32,52.63,7.92,30,7.67,0.0,3173,448,3621
#18-22,final_consensus,CD3+ level after intervention (%),"The article reports T-cell subset outcomes including CD3+, CD4+, and CD8+ before and after treatment; CD3+ strictly matches the requested outcome. Table 3 provides post-treatment CD3+ values for both arms. The intervention arm is the treatment group receiving Kanglaite injection plus gemcitabine, with n=32. The control arm received gemcitabine alone, with n=30. Post-intervention CD3+ was 60.14 ± 8.26% in the intervention group and 52.63 ± 7.92% in the control group.",60.14,8.26,32,52.63,7.92,30,12.59,0.0,6615,802,7417
#18-23,gpt,CD3+ level (%) after intervention,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, CD4+/CD8+, and CD4+CD25+ Treg, as well as immunoglobulins; CD3+ level strictly matches the requested outcome. Table 1 provides post-intervention values after two chemotherapy cycles. The intervention arm is the treatment group receiving Kanglaite injection plus chemotherapy, with n=34. The control arm received chemotherapy alone, with n=34. Post-intervention CD3+/% was 69.81 ± 1.61 in the intervention group and 64.30 ± 1.46 in the control group.",69.81,1.61,34,64.30,1.46,34,12.86,0.0,4149,497,4646
#18-23,deepseek,CD3+ level,"The outcome CD3+ level is reported in Table 1 as percentage. After chemotherapy, the control group (chemotherapy alone) had mean 64.30, SD 1.46, n=34. The intervention group (KLT + chemotherapy) had mean 69.81, SD 1.61, n=34. These values strictly match the CD3+ outcome definition.",69.81,1.61,34,64.3,1.46,34,5.52,0.0,3734,307,4041
#18-23,final_human_override,CD3+ level (%) after intervention,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, CD4+/CD8+, and CD4+CD25+ Treg, as well as immunoglobulins; CD3+ level strictly matches the requested outcome. Table 1 provides post-intervention values after two chemotherapy cycles. The intervention arm is the treatment group receiving Kanglaite injection plus chemotherapy, with n=34. The control arm received chemotherapy alone, with n=34. Post-intervention CD3+/% was 69.81 ± 1.61 in the intervention group and 64.30 ± 1.46 in the control group.",69.81,1.61,34,64.30,1.46,34,18.38,42.95,7883,804,8687
#18-24,gpt,CD3+ level (%),"The article reports peripheral blood T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+, as well as immunoglobulins; CD3+ level strictly matches the requested outcome. The matched outcome is reported in Table 1 as CD3+(%) after two treatment cycles. Sample sizes are 32 in the study/intervention group and 32 in the control group. Post-intervention CD3+ is 45.80 ± 6.79 in the study group and 37.32 ± 3.29 in the control group.",45.80,6.79,32,37.32,3.29,32,10.82,0.0,2802,322,3124
#18-24,deepseek,CD3+ (%),"The article reports CD3+ level (percentage) as an outcome of peripheral blood T lymphocyte subsets after treatment. Table 1 provides means and SDs: control group (chemotherapy only) post-treatment CD3+ mean = 37.32, SD = 3.29; study group (chemotherapy + Kanglaite) post-treatment CD3+ mean = 45.80, SD = 6.79. Both groups have n = 32. Thus, all required values are present.",45.80,6.79,32,37.32,3.29,32,10.86,0.0,2574,719,3293
#18-24,final_consensus,CD3+ level (%),"The article reports peripheral blood T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+, as well as immunoglobulins; CD3+ level strictly matches the requested outcome. The matched outcome is reported in Table 1 as CD3+(%) after two treatment cycles. Sample sizes are 32 in the study/intervention group and 32 in the control group. Post-intervention CD3+ is 45.80 ± 6.79 in the study group and 37.32 ± 3.29 in the control group.",45.80,6.79,32,37.32,3.29,32,21.68,0.0,5376,1041,6417
#18-25,gpt,CD3+ level (%),"The article reports immune outcomes including NK cells, CD4/CD8, CD4, and CD3; the CD3 (%) row strictly matches the requested CD3+ level outcome. The study randomized 100 patients into treatment/intervention group (50 cases) and control group (50 cases), and Table 1 reports post-treatment immune function values for both groups. For CD3 after intervention, the treatment group value is 53.85 ± 9.31, and the control group value is 47.32 ± 6.23. These are presented as mean ± SD.",53.85,9.31,50,47.32,6.23,50,12.35,0.0,1694,397,2091
#18-25,deepseek,CD3+ level (%),"The article reports immune function outcomes, including CD3+ activity (%). The post-treatment means and SDs are directly provided in Table 1: treatment group (Kanglaite + chemotherapy) CD3+ = 53.85 ± 9.31 (n=50), control group (chemotherapy only) CD3+ = 47.32 ± 6.23 (n=50). These values match the requested outcome definition.",53.85,9.31,50,47.32,6.23,50,4.85,0.0,1589,264,1853
#18-25,final_consensus,CD3+ level (%),"The article reports immune outcomes including NK cells, CD4/CD8, CD4, and CD3; the CD3 (%) row strictly matches the requested CD3+ level outcome. The study randomized 100 patients into treatment/intervention group (50 cases) and control group (50 cases), and Table 1 reports post-treatment immune function values for both groups. For CD3 after intervention, the treatment group value is 53.85 ± 9.31, and the control group value is 47.32 ± 6.23. These are presented as mean ± SD.",53.85,9.31,50,47.32,6.23,50,17.2,0.0,3283,661,3944
#18-26,gpt,CD3+ level,"The article reports T lymphocyte subgroup outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD3+ strictly matches the requested CD3+ level outcome. Table 2 provides CD3+ values before and after treatment for both groups, reported as mean ± SD (%). The intervention arm is the observation group receiving Kanglaite injection plus chemotherapy, with n=24. The control arm received chemotherapy alone, with n=24. After intervention, CD3+ was 45.72±6.86 in the intervention group and 37.52±3.37 in the control group.",45.72,6.86,24,37.52,3.37,24,4.92,0.0,2718,327,3045
#18-26,deepseek,CD3+ level,The article reports CD3+ level as a percentage of T lymphocyte subsets after treatment. Table 2 provides post-treatment means ± SD for CD3+: observation group (45.72 ± 6.86) and control group (37.52 ± 3.37). Sample sizes are 24 per group as stated in the methods.,45.72,6.86,24,37.52,3.37,24,3.94,0.0,2473,214,2687
#18-26,final_consensus,CD3+ level,"The article reports T lymphocyte subgroup outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD3+ strictly matches the requested CD3+ level outcome. Table 2 provides CD3+ values before and after treatment for both groups, reported as mean ± SD (%). The intervention arm is the observation group receiving Kanglaite injection plus chemotherapy, with n=24. The control arm received chemotherapy alone, with n=24. After intervention, CD3+ was 45.72±6.86 in the intervention group and 37.52±3.37 in the control group.",45.72,6.86,24,37.52,3.37,24,8.86,0.0,5191,541,5732
#18-8,gpt,CD3+ level,"The article reports T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+; CD3+ strictly matches the requested outcome. Table 3 provides changes before and after treatment, reported as mean ± SD (%) with n=34 for each group. The post-intervention CD3+ value for the Kanglaite injection plus chemotherapy group is 52.94 ± 4.93. The post-intervention CD3+ value for the chemotherapy-only control group is 50.51 ± 5.96.",52.94,4.93,34,50.51,5.96,34,5.58,0.0,3450,335,3785
#18-8,deepseek,CD3+ level,,52.94,4.93,34,50.51,5.96,34,5.84,0.0,3173,331,3504
#18-8,final_consensus,CD3+ level,"The article reports T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+; CD3+ strictly matches the requested outcome. Table 3 provides changes before and after treatment, reported as mean ± SD (%) with n=34 for each group. The post-intervention CD3+ value for the Kanglaite injection plus chemotherapy group is 52.94 ± 4.93. The post-intervention CD3+ value for the chemotherapy-only control group is 50.51 ± 5.96.",52.94,4.93,34,50.51,5.96,34,11.42,0.0,6623,666,7289
#18-9,gpt,CD3+ level (%),"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, CD4+/CD8+ and immunoglobulins IgA, IgG, and IgM. The requested outcome strictly matches CD3+ level, reported in Table 2 as CD3+(%) before and after treatment. Both the intervention/research group and control group have 55 participants for this outcome. After treatment, the intervention group CD3+ value is 66±6, and the control group CD3+ value is 51±5; the superscript markers indicate statistical footnotes, not part of the SD.",66,6,55,51,5,55,13.21,0.0,2830,508,3338
#18-9,deepseek,CD3+ (%),"The outcome CD3+ level (%) is reported in Table 2 as T cell subset. For the intervention (研究组) after treatment, mean is 66 and SD is 6 (interpreted from '66±61)' as a typographical error for '66±6'). For the control (对照组) after treatment, mean is 51 and SD is 5 (from '51±51)2)' interpreted as '51±5'). Sample sizes are 55 for both arms.",66,6,55,51,5,55,13.21,0.0,2604,718,3322
#18-9,final_consensus,CD3+ level (%),"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, CD4+/CD8+ and immunoglobulins IgA, IgG, and IgM. The requested outcome strictly matches CD3+ level, reported in Table 2 as CD3+(%) before and after treatment. Both the intervention/research group and control group have 55 participants for this outcome. After treatment, the intervention group CD3+ value is 66±6, and the control group CD3+ value is 51±5; the superscript markers indicate statistical footnotes, not part of the SD.",66,6,55,51,5,55,26.42,0.0,5434,1226,6660
