id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-24,final_consensus,CD4+/CD8+,,0.11,0.00,42,0.10,0.00,40,9.35,0,9080,567,9647
#347-25,gpt,,,,,,,,,7.92,0,2431,64,2495
#347-25,deepseek,,,,,,,,,2.24,0,2188,89,2277
#347-25,final_consensus,,,,,,,,,10.16,0,4619,153,4772
#347-26,gpt,,,,,,,,,1.82,0,4203,64,4267
#347-26,deepseek,,,,,,,,,3.73,0,3882,189,4071
#347-26,final_consensus,,,,,,,,,5.55,0,8085,253,8338
#347-27,gpt,CD4+/CD8+,,2.60,0.41,34,1.62,0.48,34,2.38,0,5295,126,5421
#347-27,deepseek,CD4+/CD8+,,2.60,0.41,34,1.62,0.48,34,2.48,0,4908,155,5063
#347-27,final_consensus,CD4+/CD8+,,2.60,0.41,34,1.62,0.48,34,4.859999999999999,0,10203,281,10484
#347-28,gpt,,,,,,,,,2.66,0,5104,63,5167
#347-28,deepseek,,,,,,,,,1.94,0,4488,98,4586
#347-28,final_consensus,,,,,,,,,4.6,0,9592,161,9753
#347-29,gpt,,,,,,,,,1.94,0,2887,72,2959
#347-29,deepseek,,,,,,,,,3.17,0,2619,200,2819
#347-29,final_consensus,,,,,,,,,5.109999999999999,0,5506,272,5778
#347-30,gpt,CD4+/CD8+,,1.21,0.49,43,1.07,0.25,43,2.43,0,4674,129,4803
#347-30,deepseek,CD4+/CD8+,,1.21,0.49,43,1.07,0.25,43,4.02,0,4182,245,4427
#347-30,final_consensus,CD4+/CD8+,,1.21,0.49,43,1.07,0.25,43,6.449999999999999,0,8856,374,9230
#347-31,gpt,,,,,,,,,1.8,0,3544,52,3596
#347-31,deepseek,,,,,,,,,1.98,0,3166,108,3274
#347-31,final_consensus,,,,,,,,,3.7800000000000002,0,6710,160,6870
#347-32,gpt,,,,,,,,,2.12,0,4037,84,4121
#347-32,deepseek,,,,,,,,,4.98,0,3671,329,4000
#347-32,final_consensus,,,,,,,,,7.1000000000000005,0,7708,413,8121
#347-33,gpt,,,,,,,,,1.67,0,1821,51,1872
#347-33,deepseek,,,,,,,,,1.86,0,1648,91,1739
#347-33,final_consensus,,,,,,,,,3.5300000000000002,0,3469,142,3611
#347-34,gpt,,,,,,,,,1.97,0,3534,66,3600
#347-34,deepseek,,,,,,,,,2.9,0,3139,97,3236
#347-34,final_consensus,,,,,,,,,4.87,0,6673,163,6836
#347-35,gpt,,,,,,,,,1.75,0,2947,60,3007
#347-35,deepseek,,,,,,,,,2.34,0,2680,101,2781
#347-35,final_consensus,,,,,,,,,4.09,0,5627,161,5788
#347-36,gpt,CD4+/CD8+,,1.45,0.21,43,1.07,0.19,42,2.47,0,5415,118,5533
#347-36,deepseek,CD4+/CD8+,,1.45,0.21,43,1.07,0.19,42,2.73,0,4931,149,5080
#347-36,final_consensus,CD4+/CD8+,,1.45,0.21,43,1.07,0.19,42,5.2,0,10346,267,10613
