id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#328-20,deepseek,,,,,,,,,6.64,0,2112,408,2520
#328-20,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,14.759999999999998,0,4412,512,4924
#328-21,gpt,CD4+/CD8+ T-cell ratio,,1.21,0.49,43,1.07,0.25,43,8.4,0,3931,126,4057
#328-21,deepseek,CD4+/CD8+ T-cell ratio,,1.21,0.49,43,1.07,0.25,43,3.42,0,3514,224,3738
#328-21,final_consensus,CD4+/CD8+ T-cell ratio,,1.21,0.49,43,1.07,0.25,43,11.82,0,7445,350,7795
#328-22,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,2.25,0,3051,106,3157
#328-22,deepseek,,,,,,,,,4.89,0,2782,340,3122
#328-22,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,7.14,0,5833,446,6279
#328-23,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,2.59,0,4303,122,4425
#328-23,deepseek,,,,,,,,,3.79,0,3924,259,4183
#328-23,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,6.38,0,8227,381,8608
#328-24,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,2.95,0,4471,118,4589
#328-24,deepseek,,,,,,,,,4.09,0,4002,282,4284
#328-24,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,7.04,0,8473,400,8873
#328-25,gpt,,,,,,,,,2.05,0,1764,73,1837
#328-25,deepseek,,,,,,,,,2.88,0,1607,168,1775
#328-25,final_consensus,,,,,,,,,4.93,0,3371,241,3612
#328-26,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,2.85,0,2477,159,2636
#328-26,deepseek,,,,,,,,,4.18,0,2212,256,2468
#328-26,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,7.029999999999999,0,4689,415,5104
#328-27,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,10.45,0,2805,100,2905
#328-27,deepseek,,,,,,,,,4.97,0,2480,315,2795
#328-27,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,15.419999999999998,0,5285,415,5700
#328-3,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,2.27,0,3388,96,3484
#328-3,deepseek,CD4+/CD8+ T-cell ratio,,,,,,,,4.55,0,3125,303,3428
#328-3,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,6.82,0,6513,399,6912
#328-4,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,2.39,0,3283,86,3369
#328-4,deepseek,,,,,,,,,2.93,0,3049,154,3203
#328-4,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,5.32,0,6332,240,6572
#328-5,gpt,CD4+/CD8+ T-cell ratio,,1.43,0.75,99,0.96,0.58,101,2.53,0,4954,122,5076
#328-5,deepseek,CD4+/CD8+ T-cell ratio,,1.43,0.75,99,0.96,0.58,101,3.08,0,4494,224,4718
#328-5,final_consensus,CD4+/CD8+ T-cell ratio,,1.43,0.75,99,0.96,0.58,101,5.609999999999999,0,9448,346,9794
#328-6,gpt,CD4+/CD8+ T-cell ratio,,1.27,0.63,34,1.08,0.24,34,2.67,0,3225,121,3346
#328-6,deepseek,CD4+/CD8+ T-cell ratio,,1.27,0.63,34,1.08,0.24,34,2.91,0,2945,188,3133
#328-6,final_consensus,CD4+/CD8+ T-cell ratio,,1.27,0.63,34,1.08,0.24,34,5.58,0,6170,309,6479
#328-7,gpt,,,,,,,,,2.55,0,2553,104,2657
#328-7,deepseek,,,,,,,,,2.25,0,2290,130,2420
#328-7,final_consensus,,,,,,,,,4.8,0,4843,234,5077
#328-8,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,2.29,0,3019,85,3104
#328-8,deepseek,,,,,,,,,3.75,0,2656,219,2875
#328-8,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,6.04,0,5675,304,5979
#328-9,gpt,CD4+/CD8+ T-cell ratio,,,,,,,,2.3,0,1705,99,1804
#328-9,deepseek,,,,,,,,,3.58,0,1542,223,1765
#328-9,final_consensus,CD4+/CD8+ T-cell ratio,,,,,,,,5.88,0,3247,322,3569
