id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#169-18,deepseek,CD3+ level (%),"The article reports CD3+ level as a T cell subset percentage. In Table 4, under 'T淋巴细胞及亚群', the row 'CD3+(%)' lists values: control group (n=47) mean 58.4, SD 1.9; observation group (n=53) mean 67.9, SD 2.5. These are post-intervention values. Therefore, this matches the outcome definition exactly.",67.9,2.5,53,58.4,1.9,47,6.83,0.0,4414,462,4876
#169-18,final_consensus,CD3+ (%),"The requested outcome is CD3+ level; Table 4 reports T lymphocyte subsets including CD3+(%), which strictly matches the requested definition. The study randomized 100 patients into observation/intervention group (Kanglaite injection plus NP chemotherapy, n=53) and control group (NP chemotherapy, n=47). Table 4 provides post-intervention immune function indicators for both groups. For CD3+(%), the control group value is 58.4±1.9 and the observation group value is 67.9±2.5. Thus the intervention mean/SD/n are 67.9/2.5/53 and control mean/SD/n are 58.4/1.9/47.",67.9,2.5,53,58.4,1.9,47,18.810000000000002,0.0,9303,826,10129
#169-19,gpt,CD3+ level (%) after intervention,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, CD4+/CD8+ and immunoglobulins IgA, IgG, IgM; CD3+ strictly matches the requested outcome. Table 2 reports post-treatment CD3+(%) values for both groups. The study randomized 55 patients to the intervention group and 55 to the control group, and Table 2 uses these same sample sizes for the T-cell subgroup outcomes. After treatment, the intervention group CD3+ value is reported as 66±6, with the trailing 1) indicating a footnote rather than part of the SD. After treatment, the control group CD3+ value is reported as 51±5, with footnotes 1)2).",66,6,55,51,5,55,13.94,0.0,2833,384,3217
#169-19,deepseek,CD3+ level,"The article reports CD3+ level as a T-cell subset marker after treatment. Table 2 provides post-treatment values: study group (intervention) CD3+ 66±6 (interpreted from '66±61)' as 66±6), control group CD3+ 51±5 (interpreted from '51±51)2)' as 51±5). Both groups had n=55 from the study design with no dropouts mentioned.",66,6,55,51,5,55,13.85,0.0,2607,881,3488
#169-19,final_consensus,CD3+ level (%) after intervention,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, CD4+/CD8+ and immunoglobulins IgA, IgG, IgM; CD3+ strictly matches the requested outcome. Table 2 reports post-treatment CD3+(%) values for both groups. The study randomized 55 patients to the intervention group and 55 to the control group, and Table 2 uses these same sample sizes for the T-cell subgroup outcomes. After treatment, the intervention group CD3+ value is reported as 66±6, with the trailing 1) indicating a footnote rather than part of the SD. After treatment, the control group CD3+ value is reported as 51±5, with footnotes 1)2).",66,6,55,51,5,55,27.79,0.0,5440,1265,6705
#169-20,gpt,CD3+ level,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ in Table 4; CD3+ strictly matches the requested outcome. The relevant values are the post-treatment (治疗后) CD3+ levels. The randomized groups were observation/intervention and control, each with 45 patients. Post-treatment CD3+ was 83.47±14.96% in the observation group and 64.05±13.45% in the control group.",83.47,14.96,45,64.05,13.45,45,11.75,0.0,2960,332,3292
#169-20,deepseek,CD3+ (%),"The article reports T-lymphocyte subset levels, including CD3+ after treatment. Table 4 provides post-treatment means and SDs: control CD3+ = 64.05 ± 13.45 %, intervention (观察组) CD3+ = 83.47 ± 14.96 %. Sample sizes are n=45 per group, as stated in the methods and other tables.",83.47,14.96,45,64.05,13.45,45,9.01,0.0,2813,615,3428
#169-20,final_consensus,CD3+ level,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ in Table 4; CD3+ strictly matches the requested outcome. The relevant values are the post-treatment (治疗后) CD3+ levels. The randomized groups were observation/intervention and control, each with 45 patients. Post-treatment CD3+ was 83.47±14.96% in the observation group and 64.05±13.45% in the control group.",83.47,14.96,45,64.05,13.45,45,20.759999999999998,0.0,5773,947,6720
#169-21,gpt,,"I checked the reported outcomes for any CD3+ level after intervention. The article reports short-term tumor response, Karnofsky quality-of-life improvement, one-year survival, median/average survival time, and toxicities including nausea/vomiting and white blood cell decrease. No CD3+ level or T-cell subset outcome is reported. Therefore, there are no matched means, SDs, or sample sizes to extract for CD3+ level.",,,,,,,11.26,0.0,3536,257,3793
#169-21,deepseek,,"The article reports outcomes such as short-term efficacy, Karnofsky scores, survival rates, and toxicity but does not measure or report CD3+ levels or any other immune cell markers. No outcome in the study matches the specified CD3+ level definition. Therefore, all fields are null.",,,,,,,5.8,0.0,3277,299,3576
#169-21,final_consensus,,"I checked the reported outcomes for any CD3+ level after intervention. The article reports short-term tumor response, Karnofsky quality-of-life improvement, one-year survival, median/average survival time, and toxicities including nausea/vomiting and white blood cell decrease. No CD3+ level or T-cell subset outcome is reported. Therefore, there are no matched means, SDs, or sample sizes to extract for CD3+ level.",,,,,,,17.06,0.0,6813,556,7369
#169-22,gpt,CD3+ level (%) after intervention,"The article reports immune cell activity outcomes including NK, CD4+/CD8+, CD4+, and CD3+, so CD3+ level strictly matches the requested outcome. Table 4 provides post-treatment CD3+(%) values for both groups. The sample size for Table 4 is reported as n=60 for each group. The intervention arm is the observation group receiving Kanglaite injection plus TP chemotherapy, and the control arm receives TP chemotherapy alone. After treatment, CD3+ was 63.05 ± 6.31 in the intervention group and 62.94 ± 5.77 in the control group.",63.05,6.31,60,62.94,5.77,60,12.54,0.0,4036,326,4362
#169-22,deepseek,CD3+ level (%),"The article reports immune cell activity including CD3+ (%) in Table 4. The outcome CD3+ level after treatment is reported as mean ± SD for both groups. The intervention group (observation group) had post-treatment CD3+ 63.05 ± 6.31 (n=60), and the control group had 62.94 ± 5.77 (n=60). This matches the requested outcome definition.",63.05,6.31,60,62.94,5.77,60,4.89,0.0,3645,293,3938
#169-22,final_consensus,CD3+ level (%) after intervention,"The article reports immune cell activity outcomes including NK, CD4+/CD8+, CD4+, and CD3+, so CD3+ level strictly matches the requested outcome. Table 4 provides post-treatment CD3+(%) values for both groups. The sample size for Table 4 is reported as n=60 for each group. The intervention arm is the observation group receiving Kanglaite injection plus TP chemotherapy, and the control arm receives TP chemotherapy alone. After treatment, CD3+ was 63.05 ± 6.31 in the intervention group and 62.94 ± 5.77 in the control group.",63.05,6.31,60,62.94,5.77,60,17.43,0.0,7681,619,8300
#169-23,gpt,CD3+ level (%),"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, CD4/CD8, and NKT activity; CD3(%) strictly matches the requested CD3+ level outcome. Table 2 provides post-treatment values for both arms. The intervention arm is the observation group receiving Kanglaite plus GP, with n=43. The control arm received GP alone, with n=43. Post-treatment CD3 values are 65.69±4.85 for the intervention arm and 53.84±4.30 for the control arm.",65.69,4.85,43,53.84,4.30,43,6.9,0.0,3838,395,4233
#169-23,deepseek,CD3+ level,"The article reports CD3+ level as part of T lymphocyte subsets. Table 2 provides post-treatment mean and SD for both groups: observation group (intervention) CD3+ is 65.69 ± 4.85 with n=43, control group CD3+ is 53.84 ± 4.30 with n=43. This matches the required outcome definition.",65.69,4.85,43,53.84,4.3,43,5.44,0.0,3422,379,3801
#169-23,final_human_override,CD3+ level (%),"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, CD4/CD8, and NKT activity; CD3(%) strictly matches the requested CD3+ level outcome. Table 2 provides post-treatment values for both arms. The intervention arm is the observation group receiving Kanglaite plus GP, with n=43. The control arm received GP alone, with n=43. Post-treatment CD3 values are 65.69±4.85 for the intervention arm and 53.84±4.30 for the control arm.",65.69,4.85,43,53.84,4.30,43,12.34,21.48,7260,774,8034
#169-24,gpt,,"The article reports outcomes including tumor response (CR/PR/SD/PD), body weight, Karnofsky score, and adverse reactions such as leukopenia, anemia, thrombocytopenia, nausea/vomiting, liver/kidney function abnormalities, and ECG abnormalities. No CD3+ level outcome is reported after intervention, and no immune cell subset data matching CD3+ level are provided. Therefore, the requested outcome cannot be extracted.",,,,,,,11.18,0.0,3490,286,3776
#169-24,deepseek,,"The article describes a study of Kanglaite combined with gemcitabine in NSCLC. The outcomes measured are tumor response (CR, PR, SD, PD), quality of life (weight, Karnofsky score), and adverse events. There is no mention of CD3+ levels, T-cell subsets, or any immune cell markers. Therefore, no data matching the CD3+ outcome definition is present.",,,,,,,4.93,0.0,3116,259,3375
#169-24,final_consensus,,"The article reports outcomes including tumor response (CR/PR/SD/PD), body weight, Karnofsky score, and adverse reactions such as leukopenia, anemia, thrombocytopenia, nausea/vomiting, liver/kidney function abnormalities, and ECG abnormalities. No CD3+ level outcome is reported after intervention, and no immune cell subset data matching CD3+ level are provided. Therefore, the requested outcome cannot be extracted.",,,,,,,16.11,0.0,6606,545,7151
#169-25,gpt,CD3+ level,"The article reports immune indicators including CD3, CD4, CD8, CD4/CD8, and NK cell activity; CD3 matches the requested CD3+ level outcome. Table 2 provides post-intervention values after 3 treatment cycles for both arms. The intervention arm is the Kanglaite injection plus TP chemotherapy group with n=38, and the control arm is TP chemotherapy alone with n=40. For CD3 after treatment, the intervention group mean ± SD is 0.54 ± 0.13, and the control group mean ± SD is 0.44 ± 0.12.",0.54,0.13,38,0.44,0.12,40,5.56,0.0,3402,360,3762
#169-25,deepseek,CD3+ level,"The article reports immune indexes including CD3+ level after treatment in Table 2. Treatment group (Kanglaite + TP) n=38, post-treatment CD3+ mean 0.54, SD 0.13. Control group (TP only) n=40, post-treatment CD3+ mean 0.44, SD 0.12. This matches the requested outcome CD3+ level.",0.54,0.13,38,0.44,0.12,40,12.33,0.0,3117,943,4060
#169-25,final_consensus,CD3+ level,"The article reports immune indicators including CD3, CD4, CD8, CD4/CD8, and NK cell activity; CD3 matches the requested CD3+ level outcome. Table 2 provides post-intervention values after 3 treatment cycles for both arms. The intervention arm is the Kanglaite injection plus TP chemotherapy group with n=38, and the control arm is TP chemotherapy alone with n=40. For CD3 after treatment, the intervention group mean ± SD is 0.54 ± 0.13, and the control group mean ± SD is 0.44 ± 0.12.",0.54,0.13,38,0.44,0.12,40,17.89,0.0,6519,1303,7822
#169-26,gpt,,"The article reports clinical response, KPS quality-of-life categories, and adverse reactions such as leukopenia, thrombocytopenia, nausea/vomiting, and liver/renal function impairment. It does not report CD3+ level after intervention, nor any T-cell subset outcome that strictly matches CD3+. Although total randomized sample sizes were 35 in the Kanglaite plus GP group and 35 in the GP control group, there are no CD3+ outcome-specific means or SDs. Therefore, the requested CD3+ level outcome cannot be extracted.",,,,,,,12.4,0.0,3146,379,3525
#169-26,deepseek,,"The article evaluates Kanglaite plus GP chemotherapy for NSCLC, reporting clinical response, quality of life, and adverse events. No CD3+ level or any immune marker outcomes (IgA, IgG, etc.) are mentioned. The requested outcome CD3+ level is not present, so no data can be extracted.",,,,,,,4.1,0.0,2896,204,3100
#169-26,final_consensus,,"The article reports clinical response, KPS quality-of-life categories, and adverse reactions such as leukopenia, thrombocytopenia, nausea/vomiting, and liver/renal function impairment. It does not report CD3+ level after intervention, nor any T-cell subset outcome that strictly matches CD3+. Although total randomized sample sizes were 35 in the Kanglaite plus GP group and 35 in the GP control group, there are no CD3+ outcome-specific means or SDs. Therefore, the requested CD3+ level outcome cannot be extracted.",,,,,,,16.5,0.0,6042,583,6625
#169-27,gpt,CD3+ level,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+ in Table 6, and CD3+ strictly matches the requested outcome. The total randomized/sample sizes are treatment group 35 and control group 30, and Table 6 presents post-treatment CD3+ values as mean ± SD. For the intervention arm (KLT + GP), post-treatment CD3+ is 64.02 ± 4.58. For the control arm (GP), post-treatment CD3+ is 52.58 ± 5.69.",64.02,4.58,35,52.58,5.69,30,5.13,0.0,3714,352,4066
#169-27,deepseek,CD3+ (%),,64.02,4.58,35,52.58,5.69,30,9.05,0.0,3451,579,4030
#169-27,final_consensus,CD3+ level,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+ in Table 6, and CD3+ strictly matches the requested outcome. The total randomized/sample sizes are treatment group 35 and control group 30, and Table 6 presents post-treatment CD3+ values as mean ± SD. For the intervention arm (KLT + GP), post-treatment CD3+ is 64.02 ± 4.58. For the control arm (GP), post-treatment CD3+ is 52.58 ± 5.69.",64.02,4.58,35,52.58,5.69,30,14.18,0.0,7165,931,8096
