id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#328-13,deepseek,,"The article compares Kanglaite plus GP chemotherapy versus GP alone in advanced non-small cell lung cancer. Outcomes reported include tumor response rates, KPS quality of life scores, and chemotherapy toxicities (leukopenia, nausea/vomiting, diarrhea, liver/renal impairment). No CD4+/CD8+ T-cell ratio or any lymphocyte subset data are mentioned. Therefore, the specified outcome is not available, and all fields should be null.",,,,,,,5.44,0,2362,328,2690
#328-13,final_consensus,,"The article reports clinical response rate, KPS quality-of-life categories, and chemotherapy toxicities, but does not report CD4+/CD8+ T-cell ratio. No immune-cell ratio outcome matching the requested definition is present after intervention. Although each arm has 31 participants, these sample sizes are not tied to a CD4+/CD8+ ratio outcome. No post-intervention means or SDs for CD4+/CD8+ ratio are available.",,,,,,,13.780000000000001,0,4918,871,5789
#328-14,gpt,CD4+/CD8+ T-cell ratio after treatment,"The article reports T-cell subgroup outcomes including CD3, CD4, CD8, and CD4/CD8 in Table 4, and CD4/CD8 strictly matches the requested CD4+/CD8+ T-cell ratio. The randomized groups were experimental/intervention n=39 and control n=41, and all patients completed the trial. For the matched CD4/CD8 outcome after treatment, Table 4 reports 1.81±0.54 for the experimental group and 1.48±0.69 for the control group. These values are extracted as post-intervention means and SDs.",1.81,0.54,39,1.48,0.69,41,11.1,0,3779,374,4153
#328-14,deepseek,CD4+/CD8+ T-cell ratio,"The article reports CD4+/CD8+ T-cell ratio in Table 4 as 'CD4/CD8'. The experimental group received Kanglaite injection plus CAP chemotherapy, and the control group received CAP alone. Post-treatment values are presented as mean ± SD. For experimental group, CD4/CD8 after treatment is 1.81 ± 0.54 with n=39. For control group, CD4/CD8 after treatment is 1.48 ± 0.69 with n=41. Thus, I can extract these values directly.",1.81,0.54,39,1.48,0.69,41,6.66,0,3532,441,3973
#328-14,final_consensus,CD4+/CD8+ T-cell ratio after treatment,"The article reports T-cell subgroup outcomes including CD3, CD4, CD8, and CD4/CD8 in Table 4, and CD4/CD8 strictly matches the requested CD4+/CD8+ T-cell ratio. The randomized groups were experimental/intervention n=39 and control n=41, and all patients completed the trial. For the matched CD4/CD8 outcome after treatment, Table 4 reports 1.81±0.54 for the experimental group and 1.48±0.69 for the control group. These values are extracted as post-intervention means and SDs.",1.81,0.54,39,1.48,0.69,41,17.759999999999998,0,7311,815,8126
#328-15,gpt,,"I checked the reported outcomes and tables: clinical response (CR/PR/SD/PD, RR, DCR), KPS-based quality of life, event-free survival, deaths, and second-line chemotherapy were reported. No CD4+/CD8+ T-cell ratio outcome was reported after intervention. Therefore, there are no matched post-intervention means, SDs, or sample sizes to extract for this outcome.",,,,,,,12.16,0,2853,409,3262
#328-15,deepseek,,"The article reports outcomes of a clinical trial on Kanglaite plus GP for advanced NSCLC. The reported outcomes are clinical efficacy (CR, PR, SD, PD, RR, DCR), quality of life (KPS improvement rate), and survival (event-free survival). There is no mention of CD4+/CD8+ T-cell ratio or any immune cell ratio marker. Therefore, no matching outcome is available.",,,,,,,4.25,0,2620,232,2852
#328-15,final_consensus,,"I checked the reported outcomes and tables: clinical response (CR/PR/SD/PD, RR, DCR), KPS-based quality of life, event-free survival, deaths, and second-line chemotherapy were reported. No CD4+/CD8+ T-cell ratio outcome was reported after intervention. Therefore, there are no matched post-intervention means, SDs, or sample sizes to extract for this outcome.",,,,,,,16.41,0,5473,641,6114
#328-16,gpt,,"The article reports clinical efficacy, KPS quality-of-life improvement, and adverse reactions such as bone marrow suppression and gastrointestinal reactions. It does not report CD4+/CD8+ T-cell ratio after intervention, and no strictly matching T-cell ratio outcome is present. Although the trial randomized and completed 43 patients per arm, these are not sample sizes for a reported CD4+/CD8+ outcome. No post-intervention means or SDs for CD4+/CD8+ T-cell ratio are available.",,,,,,,9.78,0,3525,735,4260
#328-16,deepseek,,"The article evaluates Kanglaite injection combined with chemotherapy for non-small cell lung cancer. Reported outcomes include response rate, quality of life improvement, and adverse events. No CD4+/CD8+ T-cell ratio or any T-lymphocyte subset data are presented. Hence, no matching outcome is found.",,,,,,,7.34,0,3156,468,3624
#328-16,final_consensus,,"The article reports clinical efficacy, KPS quality-of-life improvement, and adverse reactions such as bone marrow suppression and gastrointestinal reactions. It does not report CD4+/CD8+ T-cell ratio after intervention, and no strictly matching T-cell ratio outcome is present. Although the trial randomized and completed 43 patients per arm, these are not sample sizes for a reported CD4+/CD8+ outcome. No post-intervention means or SDs for CD4+/CD8+ T-cell ratio are available.",,,,,,,17.119999999999997,0,6681,1203,7884
#328-17,gpt,,"I checked the reported outcomes and tables for CD4+/CD8+ T-cell ratio after intervention. The article reports clinical response, KPS quality-of-life categories, and adverse reactions including leukopenia, thrombocytopenia, nausea/vomiting, and liver/renal impairment. No CD4+/CD8+ T-cell ratio or related post-intervention mean/SD data are reported. Therefore, there is no matched outcome to extract.",,,,,,,12.38,0,3073,441,3514
#328-17,deepseek,,"The article reports outcomes such as clinical response rate, KPS score for quality of life, and adverse reactions (myelosuppression, gastrointestinal reactions). There is no mention of CD4+/CD8+ T-cell ratio or any T-cell subset analysis. Therefore, the requested outcome is not available.",,,,,,,4.38,0,2814,244,3058
#328-17,final_consensus,,"I checked the reported outcomes and tables for CD4+/CD8+ T-cell ratio after intervention. The article reports clinical response, KPS quality-of-life categories, and adverse reactions including leukopenia, thrombocytopenia, nausea/vomiting, and liver/renal impairment. No CD4+/CD8+ T-cell ratio or related post-intervention mean/SD data are reported. Therefore, there is no matched outcome to extract.",,,,,,,16.76,0,5887,685,6572
#328-18,gpt,,"The article reports clinical symptoms, tumor response, KPS score changes, chemotherapy cycles, and adverse reactions. I found no reported CD4+/CD8+ T-cell ratio outcome after intervention, nor any table or text providing immune T-cell subset data. Therefore the requested outcome does not strictly match any reported outcome, and sample sizes, means, and SDs for CD4+/CD8+ ratio are unavailable.",,,,,,,7.3,0,2785,537,3322
#328-18,deepseek,,"The article reports outcomes such as symptom relief, tumor response, KPS score, and adverse events. It does not mention CD4+/CD8+ T-cell ratio or any T-cell subset analysis. Therefore, no data can be extracted for this outcome.",,,,,,,3.99,0,2509,230,2739
#328-18,final_consensus,,"The article reports clinical symptoms, tumor response, KPS score changes, chemotherapy cycles, and adverse reactions. I found no reported CD4+/CD8+ T-cell ratio outcome after intervention, nor any table or text providing immune T-cell subset data. Therefore the requested outcome does not strictly match any reported outcome, and sample sizes, means, and SDs for CD4+/CD8+ ratio are unavailable.",,,,,,,11.29,0,5294,767,6061
#328-19,gpt,,"The article reports clinical response, quality of life/KPS categories, 1-year survival rate, and disease-free survival after treatment. It does not report CD4+/CD8+ T-cell ratio at baseline or after intervention, nor any directly matching T-cell ratio outcome. Although total group sizes were 62 in the research/intervention group and 62 in the control group, these are not sample sizes for the requested CD4+/CD8+ outcome. No post-intervention mean or SD for CD4+/CD8+ T-cell ratio is available.",,,,,,,8.7,0,2051,583,2634
#328-19,deepseek,,"The article does not report CD4+/CD8+ T-cell ratio or any immune-related T-cell markers. Outcomes are tumor response, quality of life, and survival. No matching outcome found.",,,,,,,6.06,0,1823,378,2201
#328-19,final_consensus,,"The article reports clinical response, quality of life/KPS categories, 1-year survival rate, and disease-free survival after treatment. It does not report CD4+/CD8+ T-cell ratio at baseline or after intervention, nor any directly matching T-cell ratio outcome. Although total group sizes were 62 in the research/intervention group and 62 in the control group, these are not sample sizes for the requested CD4+/CD8+ outcome. No post-intervention mean or SD for CD4+/CD8+ T-cell ratio is available.",,,,,,,14.759999999999998,0,3874,961,4835
#328-2,gpt,,"The article was checked for immune outcomes specifically matching the CD4+/CD8+ T-cell ratio after intervention. Reported outcomes include tumor response rate, KPS score change categories, and toxicities such as Hb, WBC, PLT, ALT, BUN, nausea/vomiting, alopecia, phlebitis, and arrhythmia. No CD4+/CD8+ T-cell ratio or corresponding post-intervention mean/SD data are reported. Although total randomized group sizes are 32 and 30, they are not sample sizes for the requested matched outcome. Therefore the requested outcome cannot be extracted.",,,,,,,14.03,0,2678,530,3208
#328-2,deepseek,,"The article reports on a trial of Kanglaite injection plus chemotherapy for NSCLC, with outcomes like response rate, KPS, and hematologic toxicity. No CD4+/CD8+ T-cell ratio or any lymphocyte subset data are mentioned. Therefore, no relevant outcome is present.",,,,,,,6.75,0,2520,497,3017
#328-2,final_consensus,,"The article was checked for immune outcomes specifically matching the CD4+/CD8+ T-cell ratio after intervention. Reported outcomes include tumor response rate, KPS score change categories, and toxicities such as Hb, WBC, PLT, ALT, BUN, nausea/vomiting, alopecia, phlebitis, and arrhythmia. No CD4+/CD8+ T-cell ratio or corresponding post-intervention mean/SD data are reported. Although total randomized group sizes are 32 and 30, they are not sample sizes for the requested matched outcome. Therefore the requested outcome cannot be extracted.",,,,,,,20.78,0,5198,1027,6225
#328-20,gpt,,"The article reports outcomes including tumor response, pain response, body weight change, and Karnofsky score. I found no CD4+/CD8+ T-cell ratio outcome, nor any T-cell subset measurements after intervention. Although the trial sample sizes are 30 in the Kanglaite plus chemotherapy group and 30 in the chemotherapy-only group, these are not sample sizes for the requested CD4+/CD8+ ratio outcome. No post-intervention mean or SD values for CD4+/CD8+ ratio are reported. Therefore the requested outcome cannot be extracted.",,,,,,,12.32,0,2467,438,2905
#328-20,deepseek,,"The article reports outcomes including response rate, pain, weight change, and Karnofsky score in NSCLC patients. There is no mention of CD4+/CD8+ T-cell ratio or any immune cell subset analysis. Therefore, the outcome does not match the requested definition.",,,,,,,3.73,0,2283,194,2477
#328-20,final_consensus,,"The article reports outcomes including tumor response, pain response, body weight change, and Karnofsky score. I found no CD4+/CD8+ T-cell ratio outcome, nor any T-cell subset measurements after intervention. Although the trial sample sizes are 30 in the Kanglaite plus chemotherapy group and 30 in the chemotherapy-only group, these are not sample sizes for the requested CD4+/CD8+ ratio outcome. No post-intervention mean or SD values for CD4+/CD8+ ratio are reported. Therefore the requested outcome cannot be extracted.",,,,,,,16.05,0,4750,632,5382
#328-21,gpt,CD4+/CD8+ T-cell ratio,"The article reports T lymphocyte subsets including CD3, CD4, CD8, and CD4/CD8, which matches the requested CD4+/CD8+ T-cell ratio outcome. Table 2 provides post-treatment values for both groups, with sample sizes shown as n=43 for the control group and n=43 for the observation/intervention group. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, and the control arm received GP chemotherapy alone. After treatment, CD4/CD8 was 1.21±0.49 in the intervention group and 1.07±0.25 in the control group.",1.21,0.49,43,1.07,0.25,43,5.92,0,4098,413,4511
#328-21,deepseek,CD4+/CD8+ T-cell ratio,"The outcome CD4+/CD8+ T-cell ratio is reported in Table 2 as CD4/CD8. The intervention group (observation group) received Kanglaite plus GP, control group received GP alone. After treatment, the intervention group mean is 1.21, SD 0.49, n=43. The control group mean is 1.07, SD 0.25, n=43. These are the post-intervention values and match the requested definition.",1.21,0.49,43,1.07,0.25,43,10.2,0,3685,656,4341
#328-21,final_consensus,CD4+/CD8+ T-cell ratio,"The article reports T lymphocyte subsets including CD3, CD4, CD8, and CD4/CD8, which matches the requested CD4+/CD8+ T-cell ratio outcome. Table 2 provides post-treatment values for both groups, with sample sizes shown as n=43 for the control group and n=43 for the observation/intervention group. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, and the control arm received GP chemotherapy alone. After treatment, CD4/CD8 was 1.21±0.49 in the intervention group and 1.07±0.25 in the control group.",1.21,0.49,43,1.07,0.25,43,16.119999999999997,0,7783,1069,8852
#328-22,gpt,,"The article reports outcomes including tumor response rate, adverse reactions, KPS score, body weight score, blood counts, liver/kidney function, and ECG monitoring. I looked for CD4+/CD8+ T-cell ratio after intervention, but no CD4, CD8, T-cell subset, or CD4+/CD8+ ratio outcome is reported. Therefore there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,13.84,0,3218,537,3755
#328-22,deepseek,,"The article reports outcomes such as response rate, adverse events (bone marrow suppression, digestive side effects), KPS score, and body weight. There is no mention of CD4+/CD8+ T-cell ratio or any immune cell subset ratio. Therefore, the requested outcome is not available.",,,,,,,4.56,0,2953,268,3221
#328-22,final_consensus,,"The article reports outcomes including tumor response rate, adverse reactions, KPS score, body weight score, blood counts, liver/kidney function, and ECG monitoring. I looked for CD4+/CD8+ T-cell ratio after intervention, but no CD4, CD8, T-cell subset, or CD4+/CD8+ ratio outcome is reported. Therefore there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,18.4,0,6171,805,6976
#328-23,gpt,,"The article reports efficacy response, Karnofsky functional status, adverse reactions, and overall survival for Kanglaite injection plus chemotherapy versus chemotherapy alone. It does not report CD4+/CD8+ T-cell ratio after intervention or any table of T-cell subset outcomes. Although sample sizes are 39 per group for reported outcomes, they are not tied to the requested CD4+/CD8+ ratio outcome. Therefore, no matching outcome mean or SD can be extracted.",,,,,,,6.88,0,4470,440,4910
#328-23,deepseek,,"The article '康莱特注射液联合化疗对中晚期非小细胞肺癌疗效的研究' focuses on efficacy, adverse reactions, and survival in non-small cell lung cancer. The outcomes reported include response rate, Karnofsky performance status, adverse events, and overall survival. There is no mention of CD4+/CD8+ T-cell ratio or any related immunological markers. Therefore, the requested outcome is not available.",,,,,,,3.79,0,4095,221,4316
#328-23,final_consensus,,"The article reports efficacy response, Karnofsky functional status, adverse reactions, and overall survival for Kanglaite injection plus chemotherapy versus chemotherapy alone. It does not report CD4+/CD8+ T-cell ratio after intervention or any table of T-cell subset outcomes. Although sample sizes are 39 per group for reported outcomes, they are not tied to the requested CD4+/CD8+ ratio outcome. Therefore, no matching outcome mean or SD can be extracted.",,,,,,,10.67,0,8565,661,9226
#328-24,gpt,,"The article reports VEGF, p53 antibody, anti-survivin antibody, clinical efficacy, quality of life, and adverse drug reactions. It does not report CD4+/CD8+ T-cell ratio as an outcome before or after treatment. Although the overall randomized sample sizes were 36 in the treatment group and 36 in the control group, no mean or SD is provided for the requested CD4+/CD8+ T-cell ratio. Therefore, the requested outcome cannot be extracted.",,,,,,,7.5,0,4638,590,5228
#328-24,deepseek,,"The article reports outcomes VEGF, P53, anti-Survivin antibody, clinical efficacy, quality of life, and adverse drug reactions. No CD4+/CD8+ T-cell ratio or any T-cell subset data are mentioned. Therefore, the requested outcome is not reported.",,,,,,,9.41,0,4173,630,4803
#328-24,final_consensus,,"The article reports VEGF, p53 antibody, anti-survivin antibody, clinical efficacy, quality of life, and adverse drug reactions. It does not report CD4+/CD8+ T-cell ratio as an outcome before or after treatment. Although the overall randomized sample sizes were 36 in the treatment group and 36 in the control group, no mean or SD is provided for the requested CD4+/CD8+ T-cell ratio. Therefore, the requested outcome cannot be extracted.",,,,,,,16.91,0,8811,1220,10031
#328-25,gpt,,"The article reports clinical efficacy, tumor progression time, survival, quality of life/KPS, body weight, and adverse reactions. It does not report CD4+/CD8+ T-cell ratio or any post-intervention T-cell subset ratio outcome. Although evaluable sample sizes were 25 in the combined Kanglaite plus chemotherapy group and 26 in the chemotherapy-only group, these apply to clinical efficacy outcomes, not CD4+/CD8+ ratio. No mean or SD values for CD4+/CD8+ ratio are provided. Therefore, the requested outcome is not extractable.",,,,,,,16.7,0,1931,682,2613
#328-25,deepseek,,"The article evaluates Kanglaite injection with chemotherapy for NSCLC. It reports outcomes like response rate, survival, quality of life, weight, and adverse effects. There is no mention of CD4+/CD8+ T-cell ratio or any T-cell subset analysis. Therefore, the requested outcome is not reported.",,,,,,,11.18,0,1778,783,2561
#328-25,final_consensus,,"The article reports clinical efficacy, tumor progression time, survival, quality of life/KPS, body weight, and adverse reactions. It does not report CD4+/CD8+ T-cell ratio or any post-intervention T-cell subset ratio outcome. Although evaluable sample sizes were 25 in the combined Kanglaite plus chemotherapy group and 26 in the chemotherapy-only group, these apply to clinical efficacy outcomes, not CD4+/CD8+ ratio. No mean or SD values for CD4+/CD8+ ratio are provided. Therefore, the requested outcome is not extractable.",,,,,,,27.88,0,3709,1465,5174
#328-26,gpt,,"The article reports tumor response, adverse reactions, KPS score, and body weight changes, but does not report CD4+/CD8+ T-cell ratio. No immunologic T-cell ratio outcome after intervention is presented in the text or tables. Therefore there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,10.33,0,2644,263,2907
#328-26,deepseek,,"The article reports on Kanglaite injection combined with chemotherapy for advanced non-small-cell lung cancer. Outcomes include tumor response, adverse events, KPS score, and body weight. No CD4+/CD8+ T-cell ratio or any T-lymphocyte subset data are mentioned. Therefore, the required outcome is not available.",,,,,,,5.61,0,2383,362,2745
#328-26,final_consensus,,"The article reports tumor response, adverse reactions, KPS score, and body weight changes, but does not report CD4+/CD8+ T-cell ratio. No immunologic T-cell ratio outcome after intervention is presented in the text or tables. Therefore there are no matched post-intervention means, SDs, or outcome-specific sample sizes to extract.",,,,,,,15.940000000000001,0,5027,625,5652
#328-27,gpt,,"The article reports efficacy, KPS quality-of-life improvement, survival outcomes, and adverse reactions for Kanglaite injection plus TP chemotherapy versus TP chemotherapy. I checked the reported immune-related or laboratory outcomes and found leukocyte reduction and other toxicity data, but no CD4+/CD8+ T-cell ratio outcome. Because the requested outcome is not reported after intervention, no arm-specific sample size, mean, or SD can be extracted.",,,,,,,13.51,0,2972,439,3411
#328-27,deepseek,,"The article is about Kanglaite injection combined with TP regimen for advanced non-small cell lung cancer. It reports outcomes such as response rate, quality of life, survival, and adverse events. There is no mention of CD4+/CD8+ T-cell ratio or any other immune cell ratio. Therefore, no matching outcome is found.",,,,,,,4.09,0,2651,185,2836
#328-27,final_consensus,,"The article reports efficacy, KPS quality-of-life improvement, survival outcomes, and adverse reactions for Kanglaite injection plus TP chemotherapy versus TP chemotherapy. I checked the reported immune-related or laboratory outcomes and found leukocyte reduction and other toxicity data, but no CD4+/CD8+ T-cell ratio outcome. Because the requested outcome is not reported after intervention, no arm-specific sample size, mean, or SD can be extracted.",,,,,,,17.6,0,5623,624,6247
#328-3,gpt,,"I checked the reported outcomes for a CD4+/CD8+ T-cell ratio and found none. The article reports short-term tumor response, Karnofsky quality-of-life improvement, 1-year survival, median and average survival time, and toxicities such as nausea/vomiting and decreased white cells. Although immune-related blood toxicity is mentioned, it is not the CD4+/CD8+ T-cell ratio. Therefore, no matched post-intervention CD4+/CD8+ ratio means, SDs, or arm-specific outcome sample sizes can be extracted.",,,,,,,8.72,0,3555,586,4141
#328-3,deepseek,,"The article reports outcomes such as response rate, Karnofsky score, survival, and toxicity. No CD4+/CD8+ T-cell ratio or any T-cell subset data are mentioned anywhere in the text. Therefore, the outcome does not match the definition and should be returned as null.",,,,,,,3.65,0,3296,226,3522
#328-3,final_consensus,,"I checked the reported outcomes for a CD4+/CD8+ T-cell ratio and found none. The article reports short-term tumor response, Karnofsky quality-of-life improvement, 1-year survival, median and average survival time, and toxicities such as nausea/vomiting and decreased white cells. Although immune-related blood toxicity is mentioned, it is not the CD4+/CD8+ T-cell ratio. Therefore, no matched post-intervention CD4+/CD8+ ratio means, SDs, or arm-specific outcome sample sizes can be extracted.",,,,,,,12.370000000000001,0,6851,812,7663
#328-4,gpt,,"I searched the reported outcomes and tables for CD4+/CD8+ T-cell ratio after intervention. The article reports tumor response, KPS/quality of life, body weight, peripheral blood counts/toxicity, and adverse reactions, but no CD4+/CD8+ T-cell ratio or relevant T-cell subset data. Although evaluable sample sizes are 40 in the intervention group and 32 in the control group for reported outcomes, they are not tied to the requested CD4+/CD8+ ratio. No post-intervention means or SDs for CD4+/CD8+ ratio are provided, so the outcome does not strictly match the requested definition.",,,,,,,8.51,0,3450,469,3919
#328-4,deepseek,,"The article focuses on non-small cell lung cancer treatment with Kanglaite injection plus PVM chemotherapy. Outcomes reported include tumor response, KPS, weight, and hematological toxicity. There is no mention of CD4+/CD8+ T-cell ratio or any T-cell subset measurements. Therefore, the requested outcome is not available.",,,,,,,3.5,0,3220,161,3381
#328-4,final_consensus,,"I searched the reported outcomes and tables for CD4+/CD8+ T-cell ratio after intervention. The article reports tumor response, KPS/quality of life, body weight, peripheral blood counts/toxicity, and adverse reactions, but no CD4+/CD8+ T-cell ratio or relevant T-cell subset data. Although evaluable sample sizes are 40 in the intervention group and 32 in the control group for reported outcomes, they are not tied to the requested CD4+/CD8+ ratio. No post-intervention means or SDs for CD4+/CD8+ ratio are provided, so the outcome does not strictly match the requested definition.",,,,,,,12.01,0,6670,630,7300
#328-5,gpt,CD4+/CD8+ T-cell ratio,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ ratio, which strictly matches the requested outcome. The intervention arm is the observation group receiving Kanglaite Injection combined with GP chemotherapy, with n=99. The control arm received GP chemotherapy alone, with n=101. Table 3 reports post-treatment CD4+/CD8+ as 1.43±0.75 for the intervention group and 0.96±0.58 for the control group.",1.43,0.75,99,0.96,0.58,101,7.38,0,5121,398,5519
#328-5,deepseek,CD4+/CD8+ T-cell ratio,"The outcome CD4+/CD8+ T-cell ratio is explicitly reported in Table 3 after treatment. The observation group (Kanglaite injection + GP chemotherapy) is the intervention arm, and the control group (GP chemotherapy alone) is the control arm. The post-treatment values are intervention mean 1.43, SD 0.75, n=99; control mean 0.96, SD 0.58, n=101. These numbers match the requirement perfectly.",1.43,0.75,99,0.96,0.58,101,4.93,0,4665,352,5017
#328-5,final_consensus,CD4+/CD8+ T-cell ratio,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ ratio, which strictly matches the requested outcome. The intervention arm is the observation group receiving Kanglaite Injection combined with GP chemotherapy, with n=99. The control arm received GP chemotherapy alone, with n=101. Table 3 reports post-treatment CD4+/CD8+ as 1.43±0.75 for the intervention group and 0.96±0.58 for the control group.",1.43,0.75,99,0.96,0.58,101,12.309999999999999,0,9786,750,10536
#328-6,gpt,CD4+/CD8+ T-cell ratio,"The article reports T lymphocyte subtype outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ in Table 3, so the requested CD4+/CD8+ T-cell ratio is present. The table specifies values as mean ± SD with n=34 for each group. After intervention, the treatment group CD4+/CD8+ value is 1.27±0.63. After intervention, the control group CD4+/CD8+ value is 1.08±0.24. Therefore the matched post-intervention outcome data can be extracted for both arms.",1.27,0.63,34,1.08,0.24,34,5.42,0,3392,289,3681
#328-6,deepseek,CD4+/CD8+ T-cell ratio,,1.27,0.63,34,1.08,0.24,34,3.68,0,3116,210,3326
#328-6,final_consensus,CD4+/CD8+ T-cell ratio,"The article reports T lymphocyte subtype outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ in Table 3, so the requested CD4+/CD8+ T-cell ratio is present. The table specifies values as mean ± SD with n=34 for each group. After intervention, the treatment group CD4+/CD8+ value is 1.27±0.63. After intervention, the control group CD4+/CD8+ value is 1.08±0.24. Therefore the matched post-intervention outcome data can be extracted for both arms.",1.27,0.63,34,1.08,0.24,34,9.1,0,6508,499,7007
#328-7,gpt,,"The article reports clinical response, KPS quality of life, and adverse reactions such as leukopenia and gastrointestinal reactions. I checked the reported outcomes and tables, and no CD4+/CD8+ T-cell ratio is reported after intervention. The overall randomized sample sizes were 35 per arm, but these are not for a CD4+/CD8+ outcome. No post-intervention CD4+/CD8+ means or SDs are available, so the requested outcome cannot be extracted.",,,,,,,7.77,0,2720,594,3314
#328-7,deepseek,,"The article evaluates Kanglaite combined with chemotherapy for advanced non-small cell lung cancer, reporting clinical efficacy, KPS score, and adverse reactions. No immunological outcomes such as CD4+/CD8+ T-cell ratio, IgA, IgG, or any T-cell subsets are mentioned. Therefore, the requested outcome is not available.",,,,,,,3.24,0,2461,184,2645
#328-7,final_consensus,,"The article reports clinical response, KPS quality of life, and adverse reactions such as leukopenia and gastrointestinal reactions. I checked the reported outcomes and tables, and no CD4+/CD8+ T-cell ratio is reported after intervention. The overall randomized sample sizes were 35 per arm, but these are not for a CD4+/CD8+ outcome. No post-intervention CD4+/CD8+ means or SDs are available, so the requested outcome cannot be extracted.",,,,,,,11.01,0,5181,778,5959
