id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-30,deepseek,CD4+ level (%),,35.11,1.53,43,30.25,2.66,43,4.38,0.0,3559,256,3815
#347-30,final_consensus,CD4+ level,,35.11,1.53,43,30.25,2.66,43,7.109999999999999,0.0,7548,372,7920
#347-31,gpt,CD4+ level,,,,,,,,2.11,0.0,2859,70,2929
#347-31,deepseek,CD4+ level,,,,,,,,6.53,0.0,2543,458,3001
#347-31,final_consensus,CD4+ level,,,,,,,,8.64,0.0,5402,528,5930
#347-32,gpt,CD4+ level,,35.86,4.24,40,32.14,4.57,40,3.1,0.0,3352,116,3468
#347-32,deepseek,CD4+ level after treatment,,35.86,4.24,40,32.14,4.57,40,6.08,0.0,3048,407,3455
#347-32,final_consensus,CD4+ level,,35.86,4.24,40,32.14,4.57,40,9.18,0.0,6400,523,6923
#347-33,gpt,CD4+ level,,,,,,,,4.31,0.0,1136,99,1235
#347-33,deepseek,,,,,,,,,3.32,0.0,1025,154,1179
#347-33,final_consensus,CD4+ level,,,,,,,,7.629999999999999,0.0,2161,253,2414
#347-34,gpt,CD4+ level,,,,,,,,2.52,0.0,2849,94,2943
#347-34,deepseek,CD4+ level,,,,,,,,5.71,0.0,2516,425,2941
#347-34,final_consensus,CD4+ level,,,,,,,,8.23,0.0,5365,519,5884
#347-35,gpt,CD4+ level,,,,,,,,2.52,0.0,2262,75,2337
#347-35,deepseek,,,,,,,,,2.71,0.0,2057,117,2174
#347-35,final_consensus,CD4+ level,,,,,,,,5.23,0.0,4319,192,4511
#347-36,gpt,CD4+/%,,38.52,4.14,43,34.27,5.01,42,62.56,0.0,4730,5538,10268
#347-36,deepseek,CD4+ level,,39.15,4.97,43,34.27,5.01,42,4.4,0.0,4308,220,4528
#347-36,final_human_override,CD4+ level,,39.15,4.97,43,34.27,5.01,42,66.96000000000001,68.69,9038,5758,14796
