id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#18-13,deepseek,CD8+ level,"The article reports immune markers including CD8. Table 2 provides post-treatment CD8 values: treatment group (Kanglaite + TP) had mean 0.26 ± 0.18, n=38; control group (TP alone) had mean 0.45 ± 0.15, n=40. This matches the outcome definition of CD8+ level after intervention.",0.26,0.18,38,0.45,0.15,40,8.72,0.0,3080,630,3710
#18-13,final_consensus,CD8,"The article reports immune indicators including CD3, CD4, CD8, CD4/CD8, and NK cell activity; CD8 strictly matches the requested CD8+ level outcome. Table 2 provides pre- and post-treatment immune indicators with sample sizes: treatment group n=38 and control group n=40. For the matched CD8 outcome after intervention, the treatment group post-treatment value is 0.26 ± 0.18. The control group post-treatment value is 0.45 ± 0.15. These are reported as mean ± SD after 3 treatment cycles.",0.26,0.18,38,0.45,0.15,40,19.759999999999998,0.0,6437,904,7341
#18-14,gpt,,"The article reports immune outcomes including CD3+, CD4+, CD4+/CD8+ ratio, and NK cells after treatment. It does not report a standalone CD8+ level after intervention; CD4+/CD8+ is a ratio and does not strictly match the requested CD8+ level outcome. Therefore, no eligible CD8+ mean, SD, or sample size can be extracted for intervention or control arms.",,,,,,,11.22,0.0,4883,313,5196
#18-14,deepseek,,"The article reports immune markers including CD3+, CD4+, CD4+/CD8+ ratio, and NK cells. The requested outcome is CD8+ level, which is not reported separately; only the CD4+/CD8+ ratio is provided. No direct measurement of CD8+ percentage or absolute count appears. Therefore, no matching outcome is available.",,,,,,,5.9,0.0,4468,378,4846
#18-14,final_consensus,,"The article reports immune outcomes including CD3+, CD4+, CD4+/CD8+ ratio, and NK cells after treatment. It does not report a standalone CD8+ level after intervention; CD4+/CD8+ is a ratio and does not strictly match the requested CD8+ level outcome. Therefore, no eligible CD8+ mean, SD, or sample size can be extracted for intervention or control arms.",,,,,,,17.12,0.0,9351,691,10042
#18-15,gpt,CD8+ level,"The article reports T-cell subgroup outcomes including CD3, CD4, CD8, and CD4/CD8; CD8 strictly matches the requested CD8+ level outcome. The post-intervention CD8 row in Table 4 reports after-treatment values for the experimental and control groups. The study randomized 39 patients to the experimental group and 41 to the control group, and states all patients completed the trial, so these are the outcome sample sizes. After treatment, CD8 was 20.7±5.9 in the experimental group and 14.3±4.7 in the control group.",20.7,5.9,39,14.3,4.7,41,11.74,0.0,3820,334,4154
#18-15,deepseek,CD8+ level (%),"The article reports CD8+ levels as part of T lymphocyte subsets in Table 4. The outcome 'CD8+ level' is explicitly provided after treatment for both groups. The experimental group (Kanglaite + chemotherapy) has n=39, mean CD8+ after treatment = 20.7%, SD=5.9. The control group (chemotherapy only) has n=41, mean CD8+ after treatment = 14.3%, SD=4.7. These values match the requested outcome definition exactly, so they are extracted.",20.7,5.9,39,14.3,4.7,41,7.72,0.0,3573,514,4087
#18-15,final_consensus,CD8+ level,"The article reports T-cell subgroup outcomes including CD3, CD4, CD8, and CD4/CD8; CD8 strictly matches the requested CD8+ level outcome. The post-intervention CD8 row in Table 4 reports after-treatment values for the experimental and control groups. The study randomized 39 patients to the experimental group and 41 to the control group, and states all patients completed the trial, so these are the outcome sample sizes. After treatment, CD8 was 20.7±5.9 in the experimental group and 14.3±4.7 in the control group.",20.7,5.9,39,14.3,4.7,41,19.46,0.0,7393,848,8241
#18-16,gpt,CD8+ level (%) after intervention,"The article reports immune outcomes including T cell subsets CD3, CD4, CD8, CD4/CD8, and NKT cell activity; CD8 level strictly matches the requested outcome. Table 2 provides CD8(%) values before and after treatment for both arms. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, with n=43. The control arm received GP chemotherapy alone, with n=43. After treatment, CD8 was 30.50±3.48 in the intervention arm and 27.11±3.12 in the control arm.",30.50,3.48,43,27.11,3.12,43,11.09,0.0,3834,295,4129
#18-16,deepseek,CD8+ level,"The article reports T lymphocyte subsets including CD8(%). Table 2 provides post-treatment CD8(%) mean and SD for both groups: observation (intervention) group mean=30.50, SD=3.48, n=43; control group mean=27.11, SD=3.12, n=43. This matches the CD8+ level outcome definition.",30.5,3.48,43,27.11,3.12,43,6.09,0.0,3418,377,3795
#18-16,final_human_override,CD8+ level (%) after intervention,"The article reports immune outcomes including T cell subsets CD3, CD4, CD8, CD4/CD8, and NKT cell activity; CD8 level strictly matches the requested outcome. Table 2 provides CD8(%) values before and after treatment for both arms. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, with n=43. The control arm received GP chemotherapy alone, with n=43. After treatment, CD8 was 30.50±3.48 in the intervention arm and 27.11±3.12 in the control arm.",30.50,3.48,43,27.11,3.12,43,17.18,78.76,7252,672,7924
#18-17,gpt,CD8+ level (%),"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD8+ level strictly matches the requested outcome. Table 2 provides post-treatment CD8+(%) values for both groups. The intervention arm is the observation group receiving Kanglaite injection plus chemotherapy, with n=42. The control arm received chemotherapy alone, with n=42. Post-intervention CD8+ was 35.24±4.65% in the intervention group and 29.89±3.86% in the control group.",35.24,4.65,42,29.89,3.86,42,10.69,0.0,2844,324,3168
#18-17,deepseek,CD8+ level (%),"The article reports CD8+ level as a T-cell subset percentage after treatment. The intervention group (observation group, received Kanglaite injection plus chemotherapy) had CD8+ (%) of 35.24±4.65, n=42. The control group (chemotherapy only) had CD8+ (%) of 29.89±3.86, n=42. These values match the requested CD8+ outcome.",35.24,4.65,42,29.89,3.86,42,5.38,0.0,2620,281,2901
#18-17,final_consensus,CD8+ level (%),"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD8+ level strictly matches the requested outcome. Table 2 provides post-treatment CD8+(%) values for both groups. The intervention arm is the observation group receiving Kanglaite injection plus chemotherapy, with n=42. The control arm received chemotherapy alone, with n=42. Post-intervention CD8+ was 35.24±4.65% in the intervention group and 29.89±3.86% in the control group.",35.24,4.65,42,29.89,3.86,42,16.07,0.0,5464,605,6069
#18-18,gpt,CD8+ level after 2 treatment cycles (%),"The article reports serum T cell subsets including CD3+, CD4+, and CD8+, and CD8+ level strictly matches the requested outcome. The relevant post-intervention time point is after 2 treatment cycles. Table 2 provides outcome sample sizes of 47 in the intervention/research group and 47 in the control group. After intervention, CD8+ was 28.98 ± 5.11 in the intervention group and 32.19 ± 6.22 in the control group.",28.98,5.11,47,32.19,6.22,47,10.75,0.0,2598,325,2923
#18-18,deepseek,CD8+,,28.98,5.11,47,32.19,6.22,47,9.74,0.0,2408,659,3067
#18-18,final_consensus,CD8+ level after 2 treatment cycles (%),"The article reports serum T cell subsets including CD3+, CD4+, and CD8+, and CD8+ level strictly matches the requested outcome. The relevant post-intervention time point is after 2 treatment cycles. Table 2 provides outcome sample sizes of 47 in the intervention/research group and 47 in the control group. After intervention, CD8+ was 28.98 ± 5.11 in the intervention group and 32.19 ± 6.22 in the control group.",28.98,5.11,47,32.19,6.22,47,20.490000000000002,0.0,5006,984,5990
#18-19,gpt,CD8+ level,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+, so CD8+ level strictly matches the requested outcome. The randomized groups were treatment/intervention group (KLT combined with GP) with 35 patients and control group (GP alone) with 30 patients. Table 6 reports pre- and post-treatment immune function values as mean ± SD. For CD8+ after treatment, the treatment group value is 31.98±8.03 and the control group value is 31.09±7.28. These are the post-intervention CD8+ level means and SDs to extract.",31.98,8.03,35,31.09,7.28,30,10.8,0.0,3714,325,4039
#18-19,deepseek,CD8+ level,,31.98,8.03,35,31.09,7.28,30,9.07,0.0,3451,571,4022
#18-19,final_consensus,CD8+ level,"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, and CD4+/CD8+, so CD8+ level strictly matches the requested outcome. The randomized groups were treatment/intervention group (KLT combined with GP) with 35 patients and control group (GP alone) with 30 patients. Table 6 reports pre- and post-treatment immune function values as mean ± SD. For CD8+ after treatment, the treatment group value is 31.98±8.03 and the control group value is 31.09±7.28. These are the post-intervention CD8+ level means and SDs to extract.",31.98,8.03,35,31.09,7.28,30,19.87,0.0,7165,896,8061
#18-20,gpt,CD8+ level (%) after intervention,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD8+ level strictly matches the requested outcome. Table 1 provides post-treatment CD8+(%) values for both groups. The observation group is the intervention arm receiving Kanglaite injection plus chemotherapy, and the control group received chemotherapy alone. Both groups had n=31. After treatment, CD8+ was 35.72±4.71% in the intervention group and 30.57±1.21% in the control group.",35.72,4.71,31,30.57,1.21,31,11.09,0.0,3739,344,4083
#18-20,deepseek,CD8+ level,"The article reports CD8+ level as an immune function measure. After treatment, observation group (intervention) mean CD8+ is 35.72% with SD 4.71%, and control group mean is 30.57% with SD 1.21%, both from Table 1. Sample sizes are 31 per group. This matches the requested outcome.",35.72,4.71,31,30.57,1.21,31,7.15,0.0,3423,507,3930
#18-20,final_consensus,CD8+ level (%) after intervention,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD8+ level strictly matches the requested outcome. Table 1 provides post-treatment CD8+(%) values for both groups. The observation group is the intervention arm receiving Kanglaite injection plus chemotherapy, and the control group received chemotherapy alone. Both groups had n=31. After treatment, CD8+ was 35.72±4.71% in the intervention group and 30.57±1.21% in the control group.",35.72,4.71,31,30.57,1.21,31,18.240000000000002,0.0,7162,851,8013
#18-21,gpt,CD8+ level,"The article reports T cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, so CD8+ level strictly matches the requested outcome. Table 1 provides group sizes of 30 for the control group and 30 for the treatment group. The post-intervention CD8+ value for the treatment group is reported as 31.98 ± 8.03. The post-intervention CD8+ value for the control group is reported as 31.09 ± 7.28.",31.98,8.03,30,31.09,7.28,30,10.5,0.0,2532,326,2858
#18-21,deepseek,CD8+ level,"The article reports CD8+ levels as a T cell subset outcome after treatment. Table 1 shows post-treatment CD8+ values: treatment group (Kanglaite + GP) mean 31.98, SD 8.03, n=30; control group (GP alone) mean 31.09, SD 7.28, n=30. These match the requested outcome definition.",31.98,8.03,30,31.09,7.28,30,7.02,0.0,2292,523,2815
#18-21,final_consensus,CD8+ level,"The article reports T cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, so CD8+ level strictly matches the requested outcome. Table 1 provides group sizes of 30 for the control group and 30 for the treatment group. The post-intervention CD8+ value for the treatment group is reported as 31.98 ± 8.03. The post-intervention CD8+ value for the control group is reported as 31.09 ± 7.28.",31.98,8.03,30,31.09,7.28,30,17.52,0.0,4824,849,5673
#18-22,gpt,CD8+ level after intervention (%),"The article reports T cell subset outcomes including CD3+, CD4+, and CD8+ levels before and after treatment; CD8+ level strictly matches the requested outcome. The relevant post-intervention data are in Table 3, reported as mean ± SD (%). Sample sizes are control group n=30 and treatment/intervention group n=32. After intervention, the CD8+ level was 30.45 ± 5.17 in the treatment group and 23.58 ± 4.43 in the control group.",30.45,5.17,32,23.58,4.43,30,11.06,0.0,3442,318,3760
#18-22,deepseek,CD8+ level,"The article reports T cell subsets including CD8+ levels after treatment. Table 3 provides post-intervention CD8+ mean and SD for treatment group (n=32): 30.45 ± 5.17, and for control group (n=30): 23.58 ± 4.43. This matches the requested CD8+ level outcome.",30.45,5.17,32,23.58,4.43,30,12.1,0.0,3173,897,4070
#18-22,final_consensus,CD8+ level after intervention (%),"The article reports T cell subset outcomes including CD3+, CD4+, and CD8+ levels before and after treatment; CD8+ level strictly matches the requested outcome. The relevant post-intervention data are in Table 3, reported as mean ± SD (%). Sample sizes are control group n=30 and treatment/intervention group n=32. After intervention, the CD8+ level was 30.45 ± 5.17 in the treatment group and 23.58 ± 4.43 in the control group.",30.45,5.17,32,23.58,4.43,30,23.16,0.0,6615,1215,7830
#18-23,gpt,CD8+ level (%) after intervention,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, CD4+/CD8+, and CD4+CD25+ Treg, as well as immunoglobulins; CD8+ level strictly matches the requested outcome. The randomized arms were treatment group (Kanglaite injection plus chemotherapy) and control group (chemotherapy alone), with n=34 in each arm. Table 1 reports post-intervention values after chemotherapy. For CD8+/% after intervention, the treatment group value is 28.72 ± 1.37 and the control group value is 33.01 ± 1.22.",28.72,1.37,34,33.01,1.22,34,12.97,0.0,4149,483,4632
#18-23,deepseek,CD8+ level,"The article reports CD8+ level as a T cell subset percentage. Table 1 provides post-chemotherapy (after intervention) data for CD8+ %. Control group (chemotherapy alone, n=34) mean=33.01, SD=1.22. Treatment group (chemotherapy + Kanglaite, n=34) mean=28.72, SD=1.37. This matches the requested outcome.",28.72,1.37,34,33.01,1.22,34,6.82,0.0,3734,419,4153
#18-23,final_consensus,CD8+ level (%) after intervention,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, CD4+/CD8+, and CD4+CD25+ Treg, as well as immunoglobulins; CD8+ level strictly matches the requested outcome. The randomized arms were treatment group (Kanglaite injection plus chemotherapy) and control group (chemotherapy alone), with n=34 in each arm. Table 1 reports post-intervention values after chemotherapy. For CD8+/% after intervention, the treatment group value is 28.72 ± 1.37 and the control group value is 33.01 ± 1.22.",28.72,1.37,34,33.01,1.22,34,19.79,0.0,7883,902,8785
#18-24,gpt,CD8+ level (%) after intervention,"The article reports peripheral blood T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment, so CD8+ level strictly matches the requested outcome. The matched post-intervention data are in Table 1, reported as mean ± SD. The intervention arm is the study group receiving Kanglaite Injection combined with chemotherapy, with n=32. The control arm received chemotherapy alone, with n=32. After treatment, CD8+ was 35.82 ± 4.70 in the intervention group and 30.23 ± 3.62 in the control group.",35.82,4.70,32,30.23,3.62,32,11.93,0.0,2802,402,3204
#18-24,deepseek,CD8+ (%),"The article reports peripheral blood T lymphocyte subsets, including CD8+ levels (%). After treatment, Table 1 shows for the study group (intervention) mean 35.82, SD 4.70, and for the control group mean 30.23, SD 3.62. Sample sizes are n=32 for each arm.",35.82,4.70,32,30.23,3.62,32,9.71,0.0,2574,717,3291
#18-24,final_consensus,CD8+ level (%) after intervention,"The article reports peripheral blood T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment, so CD8+ level strictly matches the requested outcome. The matched post-intervention data are in Table 1, reported as mean ± SD. The intervention arm is the study group receiving Kanglaite Injection combined with chemotherapy, with n=32. The control arm received chemotherapy alone, with n=32. After treatment, CD8+ was 35.82 ± 4.70 in the intervention group and 30.23 ± 3.62 in the control group.",35.82,4.70,32,30.23,3.62,32,21.64,0.0,5376,1119,6495
#18-25,gpt,,"The article reports immune outcomes including NK cell percentage, CD4/CD8 ratio, CD4 percentage, and CD3 percentage, plus KPS quality-of-life outcomes. A standalone CD8+ level is not reported after intervention; CD4/CD8 is a ratio and does not strictly match the requested CD8+ level. Although the randomized groups each had 50 patients, these sample sizes cannot be assigned to a matched CD8+ outcome because no such outcome is reported. Therefore, no post-intervention CD8+ means or SDs can be extracted.",,,,,,,16.19,0.0,1694,631,2325
#18-25,deepseek,,"The article reports immune markers including NK cell activity, CD4/CD8 ratio, CD4, and CD3, but no separate CD8+ level is provided. Since the outcome definition strictly requires CD8+ level and not ratios or other markers, no matching outcome is found.",,,,,,,3.13,0.0,1589,166,1755
#18-25,final_consensus,,"The article reports immune outcomes including NK cell percentage, CD4/CD8 ratio, CD4 percentage, and CD3 percentage, plus KPS quality-of-life outcomes. A standalone CD8+ level is not reported after intervention; CD4/CD8 is a ratio and does not strictly match the requested CD8+ level. Although the randomized groups each had 50 patients, these sample sizes cannot be assigned to a matched CD8+ outcome because no such outcome is reported. Therefore, no post-intervention CD8+ means or SDs can be extracted.",,,,,,,19.32,0.0,3283,797,4080
#18-26,gpt,CD8+ level (%) after intervention,"The article reports T lymphocyte subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD8+ strictly matches the requested CD8+ level outcome. Table 2 provides post-treatment CD8+ percentages as mean ± SD for both groups. The intervention arm is the observation group receiving Kanglaite injection plus chemotherapy, with n=24. The control arm received chemotherapy alone, with n=24. Post-intervention CD8+ was 35.73 ± 4.63 in the intervention group and 30.63 ± 3.76 in the control group.",35.73,4.63,24,30.63,3.76,24,4.7,0.0,2718,356,3074
#18-26,deepseek,CD8+ level,"The article reports CD8+ T lymphocyte percentages after treatment in Table 2. The intervention (observation) group received Kanglaite injection plus chemotherapy, control group received chemotherapy alone. Mean (SD) after treatment for CD8+ in intervention group is 35.73% (4.63), n=24; control group mean (SD) is 30.63% (3.76), n=24.",35.73,4.63,24,30.63,3.76,24,6.01,0.0,2473,427,2900
#18-26,final_consensus,CD8+ level (%) after intervention,"The article reports T lymphocyte subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD8+ strictly matches the requested CD8+ level outcome. Table 2 provides post-treatment CD8+ percentages as mean ± SD for both groups. The intervention arm is the observation group receiving Kanglaite injection plus chemotherapy, with n=24. The control arm received chemotherapy alone, with n=24. Post-intervention CD8+ was 35.73 ± 4.63 in the intervention group and 30.63 ± 3.76 in the control group.",35.73,4.63,24,30.63,3.76,24,10.71,0.0,5191,783,5974
#18-8,gpt,CD8+ level after intervention (%),"The article reports T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD8+ strictly matches the requested outcome. Table 3 gives T lymphocyte subgroup changes as mean ± SD (%) with n=34 for each group. The post-intervention CD8+ value for the treatment group is 33.21 ± 13.85. The post-intervention CD8+ value for the control group is 29.16 ± 6.78.",33.21,13.85,34,29.16,6.78,34,11.49,0.0,3450,368,3818
#18-8,deepseek,CD8+ level,"The article reports T lymphocyte subsets, including CD8+ level, in Table 3. The treatment group (intervention) had post-treatment CD8+ mean of 33.21 with SD 13.85, and the control group had mean 29.16 with SD 6.78, both with n=34. This outcome matches the CD8+ level definition.",33.21,13.85,34,29.16,6.78,34,6.09,0.0,3173,420,3593
#18-8,final_consensus,CD8+ level after intervention (%),"The article reports T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD8+ strictly matches the requested outcome. Table 3 gives T lymphocyte subgroup changes as mean ± SD (%) with n=34 for each group. The post-intervention CD8+ value for the treatment group is 33.21 ± 13.85. The post-intervention CD8+ value for the control group is 29.16 ± 6.78.",33.21,13.85,34,29.16,6.78,34,17.58,0.0,6623,788,7411
#18-9,gpt,CD8+ level (%),"The article reports immune function outcomes including T cell subsets CD3+, CD4+, CD8+, CD4+/CD8+, and immunoglobulins; CD8+ level strictly matches the requested outcome. Table 2 provides post-treatment CD8+(%) values for both groups. The intervention arm is the research group receiving chemotherapy plus Kanglaite injection, with n=55. The control arm received chemotherapy alone, with n=55. After treatment, CD8+ was 31±4 in the intervention group and 27±4 in the control group.",31,4,55,27,4,55,11.19,0.0,2830,311,3141
#18-9,deepseek,CD8+ level (%),"The article reports CD8+ levels as part of T cell subsets. Table 2 provides post-treatment CD8+ values for both research (intervention) and control groups, each with n=55. The research group post-treatment mean±SD is 31±4%, and the control group is 27±4%. These match the outcome definition of CD8+ level after intervention.",31,4,55,27,4,55,5.63,0.0,2604,297,2901
#18-9,final_consensus,CD8+ level (%),"The article reports immune function outcomes including T cell subsets CD3+, CD4+, CD8+, CD4+/CD8+, and immunoglobulins; CD8+ level strictly matches the requested outcome. Table 2 provides post-treatment CD8+(%) values for both groups. The intervention arm is the research group receiving chemotherapy plus Kanglaite injection, with n=55. The control arm received chemotherapy alone, with n=55. After treatment, CD8+ was 31±4 in the intervention group and 27±4 in the control group.",31,4,55,27,4,55,16.82,0.0,5434,608,6042
