id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#18-21,deepseek,CD8+,,31.98,8.03,30,31.09,7.28,30,3.08,0,2724,192,2916
#18-21,final_consensus,CD8+,,31.98,8.03,30,31.09,7.28,30,5.33,0,5750,312,6062
#18-22,gpt,CD8+,,30.45,5.17,32,23.58,4.43,30,2.26,0,3936,111,4047
#18-22,deepseek,CD8+,,30.45,5.17,32,23.58,4.43,30,5.99,0,3605,398,4003
#18-22,final_consensus,CD8+,,30.45,5.17,32,23.58,4.43,30,8.25,0,7541,509,8050
#18-23,gpt,CD8+,,28.72,1.37,34,33.01,1.22,34,8.59,0,4643,126,4769
#18-23,deepseek,CD8+,,28.72,1.37,34,33.01,1.22,34,4.39,0,4166,242,4408
#18-23,final_consensus,CD8+,,28.72,1.37,34,33.01,1.22,34,12.98,0,8809,368,9177
#18-24,gpt,CD8+,,35.82,4.70,32,30.23,3.62,32,2.35,0,3296,113,3409
#18-24,deepseek,CD8+,,35.82,4.70,32,30.23,3.62,32,2.76,0,3006,166,3172
#18-24,final_consensus,CD8+,,35.82,4.70,32,30.23,3.62,32,5.109999999999999,0,6302,279,6581
#18-25,gpt,,,,,,,,,2.18,0,2188,86,2274
#18-25,deepseek,,,,,,,,,1.9,0,2021,94,2115
#18-25,final_consensus,,,,,,,,,4.08,0,4209,180,4389
#18-26,gpt,CD8+,,35.73,4.63,24,30.63,3.76,24,2.82,0,3212,124,3336
#18-26,deepseek,CD8+,,35.73,4.63,24,30.63,3.76,24,2.82,0,2905,162,3067
#18-26,final_consensus,CD8+,,35.73,4.63,24,30.63,3.76,24,5.64,0,6117,286,6403
#18-8,gpt,CD8+,,33.21,13.85,34,29.16,6.78,34,10.4,0,3944,111,4055
#18-8,deepseek,CD8+,,33.21,13.85,34,29.16,6.78,34,5.07,0,3605,271,3876
#18-8,final_consensus,CD8+,,33.21,13.85,34,29.16,6.78,34,15.47,0,7549,382,7931
#18-9,gpt,CD8+,,31,4,55,27,4,55,9.39,0,3324,132,3456
#18-9,deepseek,CD8+,,31,4,55,27,4,55,3.43,0,3036,191,3227
#18-9,final_consensus,CD8+,,31,4,55,27,4,55,12.82,0,6360,323,6683
