id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#347-27,gpt,CD4+,,39.13,9.13,34,31.27,8.74,34,75.56,0.0,5266,8589,13855
#347-27,deepseek,CD4+,,39.13,9.15,34,31.27,8.74,34,2.73,0.0,4883,140,5023
#347-27,final_human_override,CD4+,,39.13,9.15,34,31.27,8.74,34,78.29,47.12,10149,8729,18878
#347-28,gpt,,,,,,,,,3.09,0.0,5075,65,5140
#347-28,deepseek,,,,,,,,,2.15,0.0,4463,92,4555
#347-28,final_consensus,,,,,,,,,5.24,0.0,9538,157,9695
#347-29,gpt,CD4+,,37.64,8.35,66,29.86,6.99,72,2.3,0.0,2858,124,2982
#347-29,deepseek,CD4+,,37.64,8.35,66,29.86,6.99,72,3.84,0.0,2594,251,2845
#347-29,final_consensus,CD4+,,37.64,8.35,66,29.86,6.99,72,6.14,0.0,5452,375,5827
#347-30,gpt,CD4+,,35.11,1.53,43,30.25,2.66,43,2.55,0.0,4645,118,4763
#347-30,deepseek,CD4+,,35.11,1.53,43,30.25,2.66,43,4.91,0.0,4157,280,4437
#347-30,final_consensus,CD4+,,35.11,1.53,43,30.25,2.66,43,7.46,0.0,8802,398,9200
#347-31,gpt,,,,,,,,,1.78,0.0,3515,61,3576
#347-31,deepseek,,,,,,,,,5.35,0.0,3141,243,3384
#347-31,final_consensus,,,,,,,,,7.13,0.0,6656,304,6960
#347-32,gpt,CD4+,,35.86,4.24,40,32.14,4.57,40,2.94,0.0,4008,106,4114
#347-32,deepseek,CD4+,,35.86,4.24,40,32.14,4.57,40,4.3,0.0,3646,259,3905
#347-32,final_consensus,CD4+,,35.86,4.24,40,32.14,4.57,40,7.24,0.0,7654,365,8019
#347-33,gpt,,,,,,,,,2.06,0.0,1792,85,1877
#347-33,deepseek,,,,,,,,,1.89,0.0,1623,90,1713
#347-33,final_consensus,,,,,,,,,3.95,0.0,3415,175,3590
#347-34,gpt,,,,,,,,,1.77,0.0,3505,63,3568
#347-34,deepseek,,,,,,,,,2.52,0.0,3114,146,3260
#347-34,final_consensus,,,,,,,,,4.29,0.0,6619,209,6828
#347-35,gpt,,,,,,,,,4.48,0.0,2918,49,2967
#347-35,deepseek,,,,,,,,,3.56,0.0,2655,113,2768
#347-35,final_consensus,,,,,,,,,8.040000000000001,0.0,5573,162,5735
#347-36,gpt,CD4+,,39.15,4.97,43,34.27,5.01,42,3.69,0.0,5386,142,5528
#347-36,deepseek,CD4+,,39.15,4.97,43,34.27,5.01,42,3.99,0.0,4906,297,5203
#347-36,final_consensus,CD4+,,39.15,4.97,43,34.27,5.01,42,7.68,0.0,10292,439,10731
