id,model,outcome,cot,intervention_mean,intervention_sd,intervention_n,control_mean,control_sd,control_n,time,human_time,input_tokens,output_tokens,total_tokens
#18-13,deepseek,CD4+ level,,0.27,0.10,38,0.16,0.08,40,8.05,0.0,3080,394,3474
#18-13,final_consensus,CD4+ level,"The article reports immune indicators including CD3, CD4, CD8, CD4/CD8, and NK cell activity; CD4 matches the requested CD4+ level outcome. The relevant data are in Table 2, which compares immune indicators before and after treatment. The treatment/intervention arm is Kanglaite injection plus TP chemotherapy with n=38, and the control arm is TP chemotherapy alone with n=40. After intervention, the CD4 mean ± SD is 0.27 ± 0.10 in the treatment group and 0.16 ± 0.08 in the control group.",0.27,0.10,38,0.16,0.08,40,14.09,0.0,6437,767,7204
#18-14,gpt,CD4+ (%) after treatment,"The article reports immune outcomes including CD3+, CD4+, CD4+/CD8+, and NK cells; CD4+ level strictly matches the requested outcome. Table 1 provides after-treatment CD4+ (%) values for both arms. The intervention arm is the observation group receiving Kanglaite injection plus NP chemotherapy, with n=53. The control arm received NP chemotherapy alone, with n=53. After treatment, CD4+ was 37.10 ± 5.09 in the intervention group and 29.22 ± 6.38 in the control group.",37.10,5.09,53,29.22,6.38,53,5.33,0.0,4883,272,5155
#18-14,deepseek,CD4+ level,,37.10,5.09,53,29.22,6.38,53,9.45,0.0,4468,404,4872
#18-14,final_consensus,CD4+ (%) after treatment,"The article reports immune outcomes including CD3+, CD4+, CD4+/CD8+, and NK cells; CD4+ level strictly matches the requested outcome. Table 1 provides after-treatment CD4+ (%) values for both arms. The intervention arm is the observation group receiving Kanglaite injection plus NP chemotherapy, with n=53. The control arm received NP chemotherapy alone, with n=53. After treatment, CD4+ was 37.10 ± 5.09 in the intervention group and 29.22 ± 6.38 in the control group.",37.10,5.09,53,29.22,6.38,53,14.78,0.0,9351,676,10027
#18-15,gpt,CD4+ level (%) after treatment,"The article reports T-cell subgroup outcomes including CD3, CD4, CD8, and CD4/CD8; the CD4 row strictly matches the requested CD4+ level outcome. Table 4 provides before- and after-treatment values for both experimental and control groups, and the after-treatment values are the relevant post-intervention outcomes. The total randomized/completed sample sizes are 39 in the experimental group and 41 in the control group, with all patients completing the trial. For CD4 after treatment, the experimental group is reported as 50.2±60.2 and the control group as 39.3±5.8. These are extracted as mean and SD as reported in the table.",50.2,60.2,39,39.3,5.8,41,8.6,0.0,3820,508,4328
#18-15,deepseek,CD4+ level,,50.2,60.2,39,39.3,5.8,41,10.82,0.0,3573,505,4078
#18-15,final_consensus,CD4+ level (%) after treatment,"The article reports T-cell subgroup outcomes including CD3, CD4, CD8, and CD4/CD8; the CD4 row strictly matches the requested CD4+ level outcome. Table 4 provides before- and after-treatment values for both experimental and control groups, and the after-treatment values are the relevant post-intervention outcomes. The total randomized/completed sample sizes are 39 in the experimental group and 41 in the control group, with all patients completing the trial. For CD4 after treatment, the experimental group is reported as 50.2±60.2 and the control group as 39.3±5.8. These are extracted as mean and SD as reported in the table.",50.2,60.2,39,39.3,5.8,41,19.42,0.0,7393,1013,8406
#18-16,gpt,CD4+ level (%),"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, CD4/CD8, and NKT cell activity; CD4 matches the requested CD4+ level outcome. The relevant post-intervention data are in Table 2 under “治疗后” for both arms. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, with n=43. The control arm received GP chemotherapy alone, with n=43. Post-treatment CD4 was 35.11±1.53 in the intervention arm and 30.25±2.66 in the control arm.",35.11,1.53,43,30.25,2.66,43,6.12,0.0,3834,322,4156
#18-16,deepseek,CD4(%),"The article reports CD4+ T cell subsets as percentages (CD4%). Table 2 provides post-treatment means and SDs for both groups: intervention group (康莱特+GP) mean 35.11, SD 1.53; control group (GP alone) mean 30.25, SD 2.66. Both groups have n=43. This matches the CD4+ level outcome definition, and not an immunoglobulin measure.",35.11,1.53,43,30.25,2.66,43,12.03,0.0,3418,579,3997
#18-16,final_consensus,CD4+ level (%),"The article reports T lymphocyte subset outcomes including CD3, CD4, CD8, CD4/CD8, and NKT cell activity; CD4 matches the requested CD4+ level outcome. The relevant post-intervention data are in Table 2 under “治疗后” for both arms. The intervention arm is the observation group receiving Kanglaite injection plus GP chemotherapy, with n=43. The control arm received GP chemotherapy alone, with n=43. Post-treatment CD4 was 35.11±1.53 in the intervention arm and 30.25±2.66 in the control arm.",35.11,1.53,43,30.25,2.66,43,18.15,0.0,7252,901,8153
#18-17,gpt,CD4+ level (%) after intervention,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD4+ level strictly matches the requested outcome. Table 2 provides post-treatment CD4+(%) values for both arms. The intervention arm is the observation group receiving chemotherapy plus Kanglaite injection, with n=42. The control arm received chemotherapy alone, with n=42. Post-intervention CD4+ was 39.13±4.51% in the intervention arm and 32.85±3.12% in the control arm.",39.13,4.51,42,32.85,3.12,42,5.89,0.0,2844,316,3160
#18-17,deepseek,CD4+ (%),,39.13,4.51,42,32.85,3.12,42,9.47,0.0,2620,420,3040
#18-17,final_consensus,CD4+ level (%) after intervention,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD4+ level strictly matches the requested outcome. Table 2 provides post-treatment CD4+(%) values for both arms. The intervention arm is the observation group receiving chemotherapy plus Kanglaite injection, with n=42. The control arm received chemotherapy alone, with n=42. Post-intervention CD4+ was 39.13±4.51% in the intervention arm and 32.85±3.12% in the control arm.",39.13,4.51,42,32.85,3.12,42,15.36,0.0,5464,736,6200
#18-18,gpt,CD4+ level after 2 treatment cycles (%),"The article reports serum T-cell subsets including CD3+, CD4+, and CD8+, and CD4+ level strictly matches the requested outcome. The relevant post-intervention time point is after 2 treatment cycles. Table 2 provides sample sizes of 47 for both the intervention/research group and the control group. The post-intervention CD4+ mean is 49.38 for the intervention group and 36.73 for the control group. The corresponding SDs are 6.11 and 5.17, respectively.",49.38,6.11,47,36.73,5.17,47,6.1,0.0,2598,285,2883
#18-18,deepseek,CD4+,"The article reports on CD4+ levels as part of serum T-cell subsets. Table 2 provides post-intervention data after 2 cycles: the intervention group (Kanglaite + DC) had mean CD4+ 49.38%, SD 6.11, n=47; the control group (DC only) had mean CD4+ 36.73%, SD 5.17, n=47. The outcome definition is matched exactly.",49.38,6.11,47,36.73,5.17,47,8.9,0.0,2408,378,2786
#18-18,final_consensus,CD4+ level after 2 treatment cycles (%),"The article reports serum T-cell subsets including CD3+, CD4+, and CD8+, and CD4+ level strictly matches the requested outcome. The relevant post-intervention time point is after 2 treatment cycles. Table 2 provides sample sizes of 47 for both the intervention/research group and the control group. The post-intervention CD4+ mean is 49.38 for the intervention group and 36.73 for the control group. The corresponding SDs are 6.11 and 5.17, respectively.",49.38,6.11,47,36.73,5.17,47,15.0,0.0,5006,663,5669
#18-19,gpt,CD4+ level,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD4+ level strictly matches the requested outcome. The randomized arms were treatment group (KLT plus GP) with 35 patients and control group (GP) with 30 patients, with no separate reduced sample size reported for immune-function testing. Table 6 provides post-treatment CD4+ values as mean ± SD. The treatment group post-intervention CD4+ level was 42.16 ± 4.29, and the control group post-intervention CD4+ level was 36.76 ± 6.30.",42.16,4.29,35,36.76,6.30,30,8.44,0.0,3714,380,4094
#18-19,deepseek,CD4+ level,"The study reports CD4+ level (%) in Table 6 as part of T-cell subset analysis. The intervention group (KLT+GP) has n=35, post-treatment mean 42.16 and SD 4.29. The control group (GP alone) has n=30, post-treatment mean 36.76 and SD 6.30. These values directly match the outcome definition.",42.16,4.29,35,36.76,6.30,30,13.07,0.0,3451,629,4080
#18-19,final_consensus,CD4+ level,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD4+ level strictly matches the requested outcome. The randomized arms were treatment group (KLT plus GP) with 35 patients and control group (GP) with 30 patients, with no separate reduced sample size reported for immune-function testing. Table 6 provides post-treatment CD4+ values as mean ± SD. The treatment group post-intervention CD4+ level was 42.16 ± 4.29, and the control group post-intervention CD4+ level was 36.76 ± 6.30.",42.16,4.29,35,36.76,6.30,30,21.509999999999998,0.0,7165,1009,8174
#18-20,gpt,CD4+ level (%) after intervention,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD4+ level strictly matches the requested outcome. The randomized groups were observation/intervention (Kanglaite injection plus chemotherapy) and control (chemotherapy only), with n=31 in each arm. Table 1 reports post-treatment CD4+ (%) values. After intervention, the observation group CD4+ was 39.30±5.54%, and the control group CD4+ was 31.34±3.94%.",39.30,5.54,31,31.34,3.94,31,5.91,0.0,3739,318,4057
#18-20,deepseek,CD4+ level,"The article reports CD4+ percentage after treatment in a table. The outcome 'CD4+ level' matches CD4+ percentage. After treatment, intervention group (observation) mean=39.30, SD=5.54, n=31; control group mean=31.34, SD=3.94, n=31. The data are directly from Table 1.",39.30,5.54,31,31.34,3.94,31,11.13,0.0,3423,524,3947
#18-20,final_consensus,CD4+ level (%) after intervention,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ before and after treatment; CD4+ level strictly matches the requested outcome. The randomized groups were observation/intervention (Kanglaite injection plus chemotherapy) and control (chemotherapy only), with n=31 in each arm. Table 1 reports post-treatment CD4+ (%) values. After intervention, the observation group CD4+ was 39.30±5.54%, and the control group CD4+ was 31.34±3.94%.",39.30,5.54,31,31.34,3.94,31,17.04,0.0,7162,842,8004
#18-21,gpt,CD4+ level,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD4+ level strictly matches the requested outcome. Table 1 provides both baseline and post-treatment values; the requested extraction is after intervention. The randomized arms were treatment group (Kanglaite injection plus GP chemotherapy) and control group (GP chemotherapy), with n=30 in each arm. Post-treatment CD4+ was 42.16 ± 4.29 in the treatment group and 36.76 ± 6.30 in the control group.",42.16,4.29,30,36.76,6.30,30,5.73,0.0,2532,315,2847
#18-21,deepseek,CD4+ level after treatment,,42.16,4.29,30,36.76,6.3,30,6.45,0.0,2292,305,2597
#18-21,final_human_override,CD4+ level,"The article reports T-cell subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+, and CD4+ level strictly matches the requested outcome. Table 1 provides both baseline and post-treatment values; the requested extraction is after intervention. The randomized arms were treatment group (Kanglaite injection plus GP chemotherapy) and control group (GP chemotherapy), with n=30 in each arm. Post-treatment CD4+ was 42.16 ± 4.29 in the treatment group and 36.76 ± 6.30 in the control group.",42.16,4.29,30,36.76,6.30,30,12.18,194.39,4824,620,5444
#18-22,gpt,CD4+ level after intervention (%),"The article reports T-cell subgroup outcomes including CD3+, CD4+, and CD8+ levels, and CD4+ level strictly matches the requested outcome. The matched outcome is reported in Table 3 as mean ± SD (%) before and after treatment. The total sample sizes are treatment group n=32 and control group n=30. After intervention, CD4+ was 36.71 ± 6.65 in the treatment group and 28.81 ± 4.59 in the control group.",36.71,6.65,32,28.81,4.59,30,5.3,0.0,3442,302,3744
#18-22,deepseek,CD4+ level (%),"The outcome of interest is CD4+ level. The article reports T cell subsets including CD4+ after treatment in Table 3. The intervention group (Kanglaite + gemcitabine) has n=32, mean=36.71%, SD=6.65. The control group (gemcitabine alone) has n=30, mean=28.81%, SD=4.59. This matches the requested CD4+ outcome.",36.71,6.65,32,28.81,4.59,30,15.05,0.0,3173,709,3882
#18-22,final_consensus,CD4+ level after intervention (%),"The article reports T-cell subgroup outcomes including CD3+, CD4+, and CD8+ levels, and CD4+ level strictly matches the requested outcome. The matched outcome is reported in Table 3 as mean ± SD (%) before and after treatment. The total sample sizes are treatment group n=32 and control group n=30. After intervention, CD4+ was 36.71 ± 6.65 in the treatment group and 28.81 ± 4.59 in the control group.",36.71,6.65,32,28.81,4.59,30,20.35,0.0,6615,1011,7626
#18-23,gpt,CD4+ level (%) after intervention,"The article reports T lymphocyte subsets including CD3+, CD4+, CD8+, CD4+/CD8+, and CD4+CD25+ Treg; the requested CD4+ level strictly matches the CD4+/% column in Table 1, not CD4+CD25+ Treg or immunoglobulin markers. The randomized treatment group received Kanglaite injection plus chemotherapy, and the control group received chemotherapy alone. Each arm had n=34 for the matched outcome. Table 1 provides post-chemotherapy values after two cycles: treatment group CD4+ was 39.18 ± 1.64 and control group CD4+ was 33.75 ± 1.45.",39.18,1.64,34,33.75,1.45,34,9.62,0.0,4149,632,4781
#18-23,deepseek,CD4+ level,"The article reports CD4+ level as a percentage of T lymphocytes in Table 1. The intervention arm (treatment group) received Kanglaite injection + chemotherapy; the control arm received chemotherapy only. Post-intervention means and SDs: treatment group CD4+ = 39.18 ± 1.64 (n=34), control group CD4+ = 33.75 ± 1.45 (n=34). These values match the requested CD4+ level outcome after intervention.",39.18,1.64,34,33.75,1.45,34,10.85,0.0,3734,540,4274
#18-23,final_consensus,CD4+ level (%) after intervention,"The article reports T lymphocyte subsets including CD3+, CD4+, CD8+, CD4+/CD8+, and CD4+CD25+ Treg; the requested CD4+ level strictly matches the CD4+/% column in Table 1, not CD4+CD25+ Treg or immunoglobulin markers. The randomized treatment group received Kanglaite injection plus chemotherapy, and the control group received chemotherapy alone. Each arm had n=34 for the matched outcome. Table 1 provides post-chemotherapy values after two cycles: treatment group CD4+ was 39.18 ± 1.64 and control group CD4+ was 33.75 ± 1.45.",39.18,1.64,34,33.75,1.45,34,20.47,0.0,7883,1172,9055
#18-24,gpt,CD4+ level (%) after intervention,"The article reports peripheral blood T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+, so CD4+ level strictly matches the requested outcome. The matched post-intervention data are in Table 1, reported as mean ± SD percentages after two treatment cycles. Both arms had n=32 participants: study group received Kanglaite Injection plus chemotherapy and control group received chemotherapy alone. After treatment, CD4+ was 39.40 ± 6.71 in the study group and 31.29 ± 3.85 in the control group.",39.40,6.71,32,31.29,3.85,32,6.24,0.0,2802,303,3105
#18-24,deepseek,CD4+,"The article reports CD4+ level as a T lymphocyte subset after treatment. Table 1 gives post-treatment values: control group (n=32) mean 31.29, SD 3.85; study group (intervention, n=32) mean 39.40, SD 6.71. This matches the outcome definition of CD4+ level.",39.4,6.71,32,31.29,3.85,32,12.46,0.0,2574,732,3306
#18-24,final_human_override,CD4+ level (%) after intervention,"The article reports peripheral blood T lymphocyte subsets including CD3+, CD4+, CD8+, and CD4+/CD8+, so CD4+ level strictly matches the requested outcome. The matched post-intervention data are in Table 1, reported as mean ± SD percentages after two treatment cycles. Both arms had n=32 participants: study group received Kanglaite Injection plus chemotherapy and control group received chemotherapy alone. After treatment, CD4+ was 39.40 ± 6.71 in the study group and 31.29 ± 3.85 in the control group.",39.40,6.71,32,31.29,3.85,32,18.700000000000003,38.27,5376,1035,6411
#18-25,gpt,CD4 (%),"The article reports immune outcomes including NK cells, CD4/CD8, CD4, and CD3 before and after treatment; CD4 (%) strictly matches the requested CD4+ level outcome. The randomized groups were treatment/intervention (康莱特注射液 plus TP chemotherapy) with 50 patients and control (TP chemotherapy) with 50 patients. In Table 1, the post-treatment CD4 (%) value for the treatment group is 35.53 ± 7.93. The post-treatment CD4 (%) value for the control group is 29.53 ± 8.34. Thus, the matched after-intervention CD4+ level data are extracted from Table 1.",35.53,7.93,50,29.53,8.34,50,6.19,0.0,1694,324,2018
#18-25,deepseek,CD4+ level,"The article reports CD4+ level as 'CD4 (%)' in Table 1. The treatment group (intervention) after treatment mean is 35.53, SD 7.93, n=50. The control group after treatment mean is 29.53, SD 8.34, n=50. This strictly matches the requested CD4+ level outcome.",35.53,7.93,50,29.53,8.34,50,5.75,0.0,1589,245,1834
#18-25,final_consensus,CD4 (%),"The article reports immune outcomes including NK cells, CD4/CD8, CD4, and CD3 before and after treatment; CD4 (%) strictly matches the requested CD4+ level outcome. The randomized groups were treatment/intervention (康莱特注射液 plus TP chemotherapy) with 50 patients and control (TP chemotherapy) with 50 patients. In Table 1, the post-treatment CD4 (%) value for the treatment group is 35.53 ± 7.93. The post-treatment CD4 (%) value for the control group is 29.53 ± 8.34. Thus, the matched after-intervention CD4+ level data are extracted from Table 1.",35.53,7.93,50,29.53,8.34,50,11.940000000000001,0.0,3283,569,3852
#18-26,gpt,CD4+ level,"The article reports T lymphocyte subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD4+ level strictly matches the requested outcome. Table 2 provides treatment-before and treatment-after values for both arms, reported as %, mean ± SD. The intervention arm is the observation group receiving Kanglaite injection plus chemotherapy, with n=24. The control arm received chemotherapy alone, with n=24. After intervention, CD4+ was 39.26±6.63 in the intervention arm and 31.35±3.83 in the control arm.",39.26,6.63,24,31.35,3.83,24,5.57,0.0,2718,264,2982
#18-26,deepseek,CD4+ T淋巴细胞百分比,,39.26,6.63,24,31.35,3.83,24,10.9,0.0,2473,521,2994
#18-26,final_consensus,CD4+ level,"The article reports T lymphocyte subset outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+; CD4+ level strictly matches the requested outcome. Table 2 provides treatment-before and treatment-after values for both arms, reported as %, mean ± SD. The intervention arm is the observation group receiving Kanglaite injection plus chemotherapy, with n=24. The control arm received chemotherapy alone, with n=24. After intervention, CD4+ was 39.26±6.63 in the intervention arm and 31.35±3.83 in the control arm.",39.26,6.63,24,31.35,3.83,24,16.47,0.0,5191,785,5976
#18-8,gpt,CD4+ level,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ T lymphocyte subsets; CD4+ level strictly matches the requested outcome. Table 3 provides T lymphocyte subset changes before and after treatment, reported as mean ± SD (%) with n = 34 for each group. The post-intervention CD4+ value for the treatment group is 35.40 ± 4.90. The post-intervention CD4+ value for the control group is 30.51 ± 6.24.",35.40,4.90,34,30.51,6.24,34,6.26,0.0,3450,349,3799
#18-8,deepseek,CD4+ level (%),,35.4,4.9,34,30.51,6.24,34,7.98,0.0,3173,379,3552
#18-8,final_human_override,CD4+ level,"The article reports immune function outcomes including CD3+, CD4+, CD8+, and CD4+/CD8+ T lymphocyte subsets; CD4+ level strictly matches the requested outcome. Table 3 provides T lymphocyte subset changes before and after treatment, reported as mean ± SD (%) with n = 34 for each group. The post-intervention CD4+ value for the treatment group is 35.40 ± 4.90. The post-intervention CD4+ value for the control group is 30.51 ± 6.24.",35.40,4.90,34,30.51,6.24,34,14.24,33.6,6623,728,7351
#18-9,gpt,CD4+ level (%),"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, CD4+/CD8+ and immunoglobulins IgA, IgG, IgM. The requested outcome strictly matches CD4+ level, reported in Table 2 as CD4+(%) before and after treatment. For the post-intervention values, the intervention/research group has n=55 and CD4+ = 36±5, while the control group has n=55 and CD4+ = 26±5. Footnote markers indicate statistical comparisons and are not part of the SD.",36,5,55,26,5,55,7.88,0.0,2830,411,3241
#18-9,deepseek,CD4+ (%),,36,5,55,26,5,55,7.3,0.0,2604,264,2868
#18-9,final_consensus,CD4+ level (%),"The article reports immune function outcomes including T-cell subsets CD3+, CD4+, CD8+, CD4+/CD8+ and immunoglobulins IgA, IgG, IgM. The requested outcome strictly matches CD4+ level, reported in Table 2 as CD4+(%) before and after treatment. For the post-intervention values, the intervention/research group has n=55 and CD4+ = 36±5, while the control group has n=55 and CD4+ = 26±5. Footnote markers indicate statistical comparisons and are not part of the SD.",36,5,55,26,5,55,15.18,0.0,5434,675,6109
